pivot,derivation,similarity,category,affix
mamá,premamá,0.8494963,N:ADJ,pre-
inolvidable,inolvidablemente,0.9309355,ADJ:ADV,-mente
boto,embotar,0.75391996,ADJ:V,em-
bote,embotar,0.76083136,N:V,em-
bota,embotarse,0.74145406,N:V,en-
punto,puntuar,0.46522236,N:V,-uar
punto,puntera,0.46092427,N:N,-era
puntera,punterazo,0.8929076,N:N,-azo
puntilla,puntilloso,0.80918413,N:ADJ,-oso
impuntual,impuntualidad,0.81409305,ADJ:N,-idad
aeronáutico,aeronáuticamente,0.8515936,ADJ:ADV,-mente
aeróbico,aeróbicamente,0.9156796,ADJ:ADV,-mente
alborotoso,alborotosamente,0.85473067,ADJ:ADV,-mente
abusador,abusadoramente,0.9077807,ADJ:ADV,-mente
acomplejado,acomplejadamente,0.9105447,ADJ:ADV,-mente
acomedido,acomedidamente,0.7845585,ADJ:ADV,-mente
agrario,agrariamente,0.87175864,ADJ:ADV,-mente
agronómico,agronómicamente,0.9309569,ADJ:ADV,-mente
alérgico,alérgicamente,0.93135005,ADJ:ADV,-mente
ambulativo,ambulativamente,0.8884104,ADJ:ADV,-mente
aromoso,aromosamente,0.79767907,ADJ:ADV,-mente
antinatural,antinaturalmente,0.87820625,ADJ:ADV,-mente
arquetípico,arquetípicamente,0.88140786,ADJ:ADV,-mente
aromático,aromáticamente,0.9140401,ADJ:ADV,-mente
asolador,asoladoramente,0.91030055,ADJ:ADV,-mente
antipático,antipáticamente,0.87317574,ADJ:ADV,-mente
avispado,avispadamente,0.7588853,ADJ:ADV,-mente
arrasador,arrasadoramente,0.92665935,ADJ:ADV,-mente
bibliotecológico,bibliotecológicamente,0.9430307,ADJ:ADV,-mente
biográfico,biográficamente,0.82938254,ADJ:ADV,-mente
autárquico,autárquicamente,0.85986847,ADJ:ADV,-mente
calamitoso,calamitosamente,0.8894214,ADJ:ADV,-mente
camaleónico,camaleónicamente,0.9401169,ADJ:ADV,-mente
bronco,broncamente,0.86622137,ADJ:ADV,-mente
brumoso,brumosamente,0.8336832,ADJ:ADV,-mente
cochino,cochinamente,0.86414343,N:ADV,-mente
catafórico,catafóricamente,0.91976905,ADJ:ADV,-mente
chusco,chuscamente,0.78347915,N:ADV,-mente
cohesivo,cohesivamente,0.92925274,ADJ:ADV,-mente
chambón,chambonamente,0.83920205,ADJ:ADV,-mente
carnaválico,carnaválicamente,0.80497015,ADJ:ADV,-mente
comedido,comedidamente,0.673146,ADJ:ADV,-mente
comunicativo,comunicativamente,0.8957571,ADJ:ADV,-mente
congénito,congénitamente,0.8662255,ADJ:ADV,-mente
cosmético,cosméticamente,0.9184277,ADJ:ADV,-mente
conflictivo,conflictivamente,0.9121236,ADJ:ADV,-mente
cósmico,cósmicamente,0.89642483,ADJ:ADV,-mente
creativo,creativamente,0.7458838,ADJ:ADV,-mente
conquistador,conquistadoramente,0.91469985,ADJ:ADV,-mente
contagioso,contagiosamente,0.9166214,ADJ:ADV,-mente
declarativo,declarativamente,0.9154904,ADJ:ADV,-mente
cooperativo,cooperativamente,0.93415946,ADJ:ADV,-mente
dadivoso,dadivosamente,0.8157361,ADJ:ADV,-mente
decorativo,decorativamente,0.9044943,ADJ:ADV,-mente
deíctico,deícticamente,0.8991411,ADJ:ADV,-mente
dejado,dejadamente,0.82545877,ADJ:ADV,-mente
destructivo,destructivamente,0.9344198,ADJ:ADV,-mente
deseoso,deseosamente,0.84522897,ADJ:ADV,-mente
económico,económicamente,0.64230454,ADJ:ADV,-mente
drástico,drásticamente,0.83876085,ADJ:ADV,-mente
educativo,educativamente,0.6852824,ADJ:ADV,-mente
ensayístico,ensayísticamente,0.92752135,ADJ:ADV,-mente
envidioso,envidiosamente,0.83689374,ADJ:ADV,-mente
entrador,entradoramente,0.85587174,ADJ:ADV,-mente
engorroso,engorrosamente,0.83775824,ADJ:ADV,-mente
etnográfico,etnográficamente,0.9356578,ADJ:ADV,-mente
epentético,epentéticamente,0.9311365,ADJ:ADV,-mente
escatológico,escatológicamente,0.8432942,ADJ:ADV,-mente
espinoso,espinosamente,0.70416546,ADJ:ADV,-mente
estresado,estresadamente,0.7937785,ADJ:ADV,-mente
estorboso,estorbosamente,0.85668284,ADJ:ADV,-mente
evaluativo,evaluativamente,0.90163356,ADJ:ADV,-mente
eufónico,eufónicamente,0.93198025,ADJ:ADV,-mente
fatigado,fatigadamente,0.8084327,ADJ:ADV,-mente
gangoso,gangosamente,0.79412574,ADJ:ADV,-mente
folclórico,folclóricamente,0.90042603,ADJ:ADV,-mente
gimnástico,gimnásticamente,0.91643614,ADJ:ADV,-mente
fantasioso,fantasiosamente,0.8196314,ADJ:ADV,-mente
filoso,filosamente,0.7828299,ADJ:ADV,-mente
gregario,gregariamente,0.8753567,ADJ:ADV,-mente
flexivo,flexivamente,0.85354567,ADJ:ADV,-mente
habilidoso,habilidosamente,0.8457874,ADJ:ADV,-mente
instructivo,instructivamente,0.89228064,ADJ:ADV,-mente
irritado,irritadamente,0.91172343,ADJ:ADV,-mente
indignado,indignadamente,0.88533676,ADJ:ADV,-mente
laudatorio,laudatoriamente,0.8856408,ADJ:ADV,-mente
letárgico,letárgicamente,0.9324032,ADJ:ADV,-mente
logrado,logradamente,0.81867075,ADJ:ADV,-mente
inventivo,inventivamente,0.9212105,ADJ:ADV,-mente
lógico,lógicamente,0.82887685,ADJ:ADV,-mente
lúdico,lúdicamente,0.7758444,ADJ:ADV,-mente
innovador,innovadoramente,0.91174155,ADJ:ADV,-mente
lúbrico,lúbricamente,0.8431271,ADJ:ADV,-mente
lumínico,lumínicamente,0.85081005,ADJ:ADV,-mente
maniático,maniáticamente,0.8862782,ADJ:ADV,-mente
meticulosa,meticulosamente,0.83693755,ADJ:ADV,-mente
nutritivo,nutritivamente,0.92869353,ADJ:ADV,-mente
ocupado,ocupadamente,0.7265187,ADJ:ADV,-mente
oloroso,olorosamente,0.73224056,ADJ:ADV,-mente
ofuscado,ofuscadamente,0.84195435,ADJ:ADV,-mente
ondulatorio,ondulatoriamente,0.9082805,ADJ:ADV,-mente
oneroso,onerosamente,0.59758925,ADJ:ADV,-mente
paronomástico,paronomásticamente,0.88949883,ADJ:ADV,-mente
parasitario,parasitariamente,0.8796529,ADJ:ADV,-mente
parasítico,parasíticamente,0.8093791,ADJ:ADV,-mente
pasmoso,pasmosamente,0.6809159,ADJ:ADV,-mente
pecaminoso,pecaminosamente,0.86104286,ADJ:ADV,-mente
perfumado,perfumadamente,0.92404467,ADJ:ADV,-mente
perecoso,perecosamente,0.81041026,ADJ:ADV,-mente
posesivo,posesivamente,0.8735083,ADJ:ADV,-mente
pudoroso,pudorosamente,0.8054142,ADJ:ADV,-mente
promisorio,promisoriamente,0.93806094,ADJ:ADV,-mente
prehistórico,prehistóricamente,0.9142091,ADJ:ADV,-mente
relajador,relajadoramente,0.9002705,ADJ:ADV,-mente
ruinoso,ruinosamente,0.75974494,ADJ:ADV,-mente
saleroso,salerosamente,0.7588543,ADJ:ADV,-mente
sedoso,sedosamente,0.7809197,ADJ:ADV,-mente
sectario,sectariamente,0.7826382,ADJ:ADV,-mente
sulfurado,sulfuradamente,0.91418684,ADJ:ADV,-mente
sónico,sónicamente,0.8993344,ADJ:ADV,-mente
suculento,suculentamente,0.91634876,ADJ:ADV,-mente
soporífero,soporíferamente,0.6761789,ADJ:ADV,-mente
sudoroso,sudorosamente,0.8294026,ADJ:ADV,-mente
tacaño,tacañamente,0.85195386,ADJ:ADV,-mente
teogónico,teogónicamente,0.92654693,ADJ:ADV,-mente
tónico,tónicamente,-0.36024404,ADJ:ADV,-mente
tenebroso,tenebrosamente,0.8055726,ADJ:ADV,-mente
tecnocrático,tecnocráticamente,0.9587754,ADJ:ADV,-mente
toponímico,toponímicamente,0.9508902,ADJ:ADV,-mente
tentador,tentadoramente,0.8077213,ADJ:ADV,-mente
valioso,valiosamente,0.8051599,ADJ:ADV,-mente
valorativo,valorativamente,0.89948857,ADJ:ADV,-mente
venenoso,venenosamente,0.80186063,ADJ:ADV,-mente
temblar,temblante,0.80896384,V:ADJ,-nte
temblar,tembloso,0.7603153,V:ADJ,-oso
tremor,tremoso,0.4082815,N:ADJ,-oso
temblar,temblador,0.77933896,V:ADJ,-dor
temblor,retemblor,0.91062254,N:N,re-
sacudir,sacudón,0.80250835,V:N,-ón
sacudir,sacudión,0.85947824,V:N,-ón
sacudida,sacudidamente,0.87537384,N:ADV,-mente
fornecer,fornecimiento,0.92627096,V:N,-miento
sacudir,sacudidor,0.8865873,V:ADJ,-dor
sacudir,sacudidura,0.8777205,V:N,-dura
temblar,tembladal,0.80153495,V:N,-al
sandio,sandez,0.76251113,ADJ:N,-ez
sandía,sandial,0.60921717,N:N,-al
negro,negrísimo,0.6196894,ADJ:ADJ,-ísimo
pulcro,pulcrísimo,0.75700915,ADJ:ADJ,-ísimo
abundante,abundantísimo,0.76212245,ADJ:ADJ,-ísimo
fértil,fertilísimo,0.810586,N:ADJ,-ísimo
trabajador,trabajadorcísimo,0.82234603,N:ADJ,-císimo
acogedor,acogedorcísimo,0.86954033,ADJ:ADJ,-císimo
común,comunísimo,0.74918306,ADJ:ADJ,-ísimo
ladrón,ladroncísimo,0.7918495,ADJ:ADJ,-císimo
cansar,cansón,0.79451895,V:ADJ,-ón
cansón,cansoncísimo,0.81410354,ADJ:ADJ,-císimo
gritón,gritoncísimo,0.8141975,ADJ:ADJ,-císimo
bribón,briboncísimo,0.8642415,N:ADJ,-císimo
mirón,mironcísimo,0.78846264,ADJ:ADJ,-císimo
tenue,tenuísimo,0.68143255,ADJ:ADJ,-ísimo
ingenuo,ingenuísimo,0.860993,ADJ:ADJ,-ísimo
frío,friísimo,0.5674775,ADJ:ADJ,-ísimo
amplio,amplísimo,0.59918714,ADJ:ADJ,-ísimo
serio,serísimo,0.75590175,ADJ:ADJ,-ísimo
atenuar,atenuador,0.8629487,V:ADJ,-dor
extenuar,extenuante,0.88639796,V:ADJ,-nte
extenuar,extenuativo,0.8266446,V:ADJ,-ivo
debilitar,debilitante,0.88889205,V:ADJ,-nte
suave,suavísimo,0.8289366,ADJ:ADJ,-ísimo
batir,batidero,0.7988007,V:N,-dero
moreno,morenillo,0.8072743,ADJ:N,-illo
libertario,libertarismo,0.79896927,ADJ:N,-ismo
delicioso,deliciosísimo,0.8312537,ADJ:ADJ,-ísimo
delicioso,deliciosidad,0.7756332,ADJ:N,-idad
traquetear,traquetero,0.83090377,V:N,-ero
pasión,pasional,0.86619246,N:ADJ,-al
nominalizar,nominalizante,0.8815967,V:ADJ,-nte
nominalizar,nominalizador,0.8920479,V:ADJ,-dor
sustantivar,sustantivador,0.93403035,V:ADJ,-dor
sustantivar,sustantivante,0.9300889,V:ADJ,-nte
espina,espinudo,0.695799,N:ADJ,-udo
terreno,extraterreno,0.81846577,ADJ:ADJ,extra-
aprender,aprendedor,0.84633994,V:ADJ,-dor
inculto,incultamente,0.90444976,ADJ:ADV,-mente
inculto,incultísimo,0.9140343,ADJ:ADJ,-ísimo
traquear,traquido,0.7242155,V:N,-ido
traque,traquear,0.869103,N:V,-ar
comedir,acomedirse,0.7511783,V:V,a-
acojonar,acojonante,0.8889856,V:ADJ,-nte
servicial,servicialmente,0.79120106,ADJ:ADV,-mente
servicio,serviciar,0.4718306,N:V,-ar
injerto,autoinjerto,0.9247418,N:N,auto-
estado,estadista,0.52764356,N:ADJ,-ista
pincel,pincelar,0.8872778,N:V,-ar
pincel,pincelero,0.8714665,N:N,-ero
burbujear,burbujeante,0.9219997,V:ADJ,-ante
burbuja,burbujear,0.83518714,N:V,-ear
anejo,anejar,0.8354948,ADJ:V,-ar
cierto,ciertísimo,0.518784,ADJ:ADJ,-ísimo
fuerte,fuertísimo,0.65504265,ADJ:ADJ,-ísimo
ferviente,fervientísimo,0.76926404,ADJ:ADJ,-ísimo
diestro,diestrísimo,0.4599285,ADJ:ADJ,-ísimo
tierno,tiernísimo,0.7030567,ADJ:ADJ,-ísimo
grueso,gruesísimo,0.7406809,N:ADJ,-ísimo
nuevo,nuevísimo,0.47618258,ADJ:ADJ,-ísimo
reciente,recientísimo,0.7649419,ADJ:ADJ,-ísimo
condecir,condiciente,0.69191545,V:ADJ,-nte
cruel,cruelísimo,0.8716245,ADJ:ADJ,-ísimo
condecir,condicente,0.70034,V:ADJ,-nte
condecir,condecente,0.68161017,V:ADJ,-nte
sagrado,sagradísimo,0.84135383,ADJ:ADJ,-ísimo
ampliar,ampliación,0.6236881,V:N,-ción
ampliar,ampliado,0.8606026,V:V,-ado
retrato,retratista,0.7725641,N:N,-ista
ánima,animizar,0.61334974,N:V,-izar
queja,quejica,0.81659096,N:ADJ,-ica
quejica,quejicoso,0.75185406,ADJ:ADJ,-oso
quejilla,quejilloso,0.8721708,N:ADJ,-oso
aquejar,aquejoso,0.7799079,V:ADJ,-oso
quejumbrar,quejumbroso,0.9108999,V:ADJ,-oso
queja,quejadera,0.89807314,N:N,-dera
queja,quejilla,0.85977334,N:N,-illa
queja,quejita,0.8687163,N:N,-ita
unión,desunión,0.66483223,N:N,des-
unir,reunirse,0.7598403,V:V,re-
persuadir,persuadidor,0.87757313,V:ADJ,-dor
prensar,emprensar,0.9128308,V:V,en-
prensa,prensar,0.76035583,N:V,-ar
velar,velador,0.7881819,V:ADJ,-dor
concorde,concordemente,0.9222351,ADJ:ADV,-mente
conforme,conformemente,0.88841844,ADJ:ADV,-mente
palma,diapalma,0.8173048,N:N,dia-
etilo,etilómetro,0.81092966,N:N,-metro
rasgar,rasgador,0.7792207,V:ADJ,-dor
acuitada,acuitadamente,0.7912437,V:ADV,-mente
rebatible,irrebatible,0.9332232,ADJ:ADJ,i-
tremolar,tremolina,0.7701964,V:N,-ina
tremolar,tremolante,0.8735891,V:ADJ,-nte
trémulo,tremuloso,0.7733757,ADJ:ADJ,-oso
trémulo,tremulento,0.7480263,ADJ:ADJ,-ento
trémulo,tremulante,0.7062705,ADJ:ADJ,-nte
formar,formable,0.77244866,V:ADJ,-ble
cargar,cargante,0.67435575,V:ADJ,-ante
teléfono,telefonazo,0.6710863,N:N,-azo
formal,informal,0.8048616,ADJ:ADJ,in-
actuoso,actuosidad,0.61299086,ADJ:N,-idad
cuarto,antecuarto,0.8644894,N:N,ante-
Chipilo,chipileño,0.6174708,N:ADJ,-ño
moderno,modernizar,0.75158674,ADJ:V,-izar
moderno,modernista,0.856756,ADJ:ADJ,-ista
moderno,modernito,0.8086938,ADJ:ADJ,-ito
modernizar,modernizador,0.88890487,V:ADJ,-dor
empelotar,empelote,0.8661645,V:N,-e
macrare,demacrar,0.79714143,V:V,de-
magro,magrez,0.82801986,ADJ:N,-ez
magro,magrura,0.7238625,ADJ:N,-ura
magrecer,enmagrecer,0.78160375,V:V,en-
atontar,atontamiento,0.9024085,V:N,-miento
apedrear,apedreo,0.81646943,V:N,-eo
charque,charquear,0.8675824,N:V,-ar
árbitro,arbitral,0.66679084,N:ADJ,-al
árbitro,arbitrar,0.6263965,N:V,-ar
arbitrar,arbitrable,0.8212834,V:ADJ,-ble
creer,creyente,0.56888056,V:ADJ,-yente
creer,descreer,0.84545195,V:V,des-
descreer,descreimiento,0.86218464,V:N,-miento
achiote,achiotillo,0.86310786,N:N,-illo
enterrar,enterrador,0.8493467,V:ADJ,-dor
tierra,terroso,0.6170279,N:ADJ,-oso
tierra,terrario,0.6332014,N:N,-rio
enterrar,desenterrar,0.89901,V:V,des-
repulsa,repulsivo,0.8189109,V:ADJ,-ivo
teta,tetona,0.5127857,N:ADJ,-ona
cagar,cagueta,0.7666915,V:ADJ,-eta
picana,picanear,0.7970449,N:V,-ear
corsé,corsetero,0.7797006,N:N,-ero
nube,nuboso,0.80060625,N:ADJ,-oso
tiznar,entiznar,0.82969296,V:V,en-
amarrar,amarro,0.7090396,V:N,-o
evacuar,evacuación,0.8266818,V:N,-ción
chacotear,chacoteo,0.9299921,V:N,-eo
empujar,empuje,0.85680604,V:N,-e
parpadear,parpadeo,0.9013733,V:N,-eo
tartamudear,tartamudeo,0.8990987,V:N,-eo
vapulear,vapuleo,0.9033926,V:N,-eo
zanjar,zanjo,0.8510847,V:N,-o
quieto,inquieto,0.864019,ADJ:ADJ,in-
llorar,lloro,0.76275563,V:N,-o
evacuar,evacuante,0.90079343,V:ADJ,-nte
evacuar,evacuativo,0.770123,V:ADJ,-ivo
evacuar,evacuatorio,0.7876243,V:ADJ,-torio
tiznar,tiznadura,0.7933954,V:N,-dura
tizne,tiznajo,0.8603864,N:N,-ajo
tiznar,tiznero,0.8151372,V:ADJ,-ero
tiznar,tiznón,0.7672326,V:N,-ón
atizar,atizadero,0.7869004,V:N,-dero
atizar,atizador,0.8108784,V:ADJ,-dor
aullar,aúllo,0.86394894,V:N,-o
empeñar,empeñador,0.8869034,V:ADJ,-dor
Gran Colombia,grancolombiano,0.7486838,N:ADJ,-ano
argüir,reargüir,0.93131346,V:V,re-
mercado,mercader,0.5768714,N:N,-er
mercado,mercadero,0.60970473,N:ADJ,-ero
mercado,mercadería,0.59588915,N:N,-ería
mercado,mercadear,0.55725735,N:V,-ear
ver,prever,0.76472783,V:V,pre-
mercantil,mercantilismo,0.89613515,ADJ:N,-ismo
mercantil,Mercantilismo,0.8602415,ADJ:N,-ismo
mercar,mercante,0.716756,V:ADJ,-nte
mercantil,mercantilmente,0.9073759,ADJ:ADV,-mente
Ciudad Real,ciudarrealeño,0.664802,N:ADJ,-eño
submarino,submarinista,0.9166559,ADJ:ADJ,-ista
papel,papelito,0.79558784,N:N,-ito
enviar,enviable,0.81887436,V:ADJ,-able
embarcar,embarco,0.8915239,V:N,-o
oír,entreoír,0.8241234,V:V,entre-
quieto,quietito,0.48014528,ADJ:ADJ,-ito
perjudicar,perjudicado,0.87772393,V:ADJ,-ado
tragarse,traga,0.82408696,V:N,-a
inquirir,inquiridor,0.8023412,V:ADJ,-dor
salto,saltear,0.73989195,N:V,-ear
calafatear,calafateo,0.82340366,V:N,-eo
boletear,boleteo,0.8352926,V:N,-eo
bloquear,bloqueo,0.56547946,V:N,-eo
aporrear,aporreo,0.81633973,V:N,-eo
amotinar,amotinado,0.8337393,V:ADJ,-ado
amamantar,amamantado,0.8731865,V:ADJ,-ado
ajo,ajado,0.6534275,N:ADJ,-ado
agramar,agramado,0.79343694,V:N,-ado
tropezar,tropiezo,0.7756061,V:N,-o
desbordar,desbordante,0.8248864,V:ADJ,-nte
amarrar,amarrete,0.78840166,V:ADJ,-ete
alharaca,alharaquear,0.8265093,N:V,-ear
enrollar,enrollable,0.77864987,V:ADJ,-able
enrollar,desenrollar,0.9352122,V:V,des-
rollo,rollete,0.83777374,N:N,-ete
mamar,mamado,0.8703224,V:ADJ,-ado
mamar,mame,0.81007683,V:N,-e
espulgar,espulgo,0.8987013,V:N,-o
corretear,correteada,0.80012196,V:N,-ada
corretear,correteo,0.88745624,V:N,-eo
balcón,balconería,0.82975584,N:N,-ería
balcón,balconcillo,0.84685683,N:N,-cillo
carraspear,carraspeo,0.9104337,V:N,-eo
titubear,titubeo,0.8606386,V:N,-eo
goles,golear,0.62395155,N:V,-ar
garrocha,garrochear,0.90993035,N:V,-ear
jarabe,jarabear,0.79345477,N:V,-ar
jubileo,jubilar,0.74138075,N:V,-ar
juguetear,jugueteo,0.92389256,V:N,-eo
guatemalteco,guatemaltequismo,0.928257,ADJ:N,-ismo
atrever,atrevencia,0.874988,V:N,-ncia
atrever,atreviente,0.8637224,V:ADJ,-nte
atrever,atrevido,0.88758814,V:ADJ,-ido
cogollo,acogollar,0.75470126,N:V,a-
comba,acombar,0.63203907,N:V,a-
mojar,mojada,0.8015961,V:N,-ada
engalanar,engalanado,0.89960814,V:ADJ,-ado
crecentar,acrecentar,0.86516863,V:V,a-
codiciar,acodiciar,0.9125493,V:V,a-
cobijar,acobijar,0.9328788,V:V,a-
zaragutear,zaragutero,0.88278353,V:ADJ,-ero
zarabutear,zarabutero,0.91504854,V:ADJ,-ero
coitar,acoitar,0.87133086,V:V,a-
colgar,acolgar,0.8396436,V:V,a-
colchón,acolchonar,0.8157472,N:V,a-
collera,acollarar,0.66830534,N:V,a-
acuchillar,acuchillador,0.8834481,V:ADJ,-dor
acocear,acoceador,0.86001134,V:ADJ,-dor
acometer,acometedor,0.8867503,V:ADJ,-dor
acongojar,acongojador,0.8857241,V:ADJ,-dor
acoplar,acoplador,0.81958956,V:ADJ,-dor
acorrer,acorredor,0.8386393,V:ADJ,-dor
acrecentar,acrecentador,0.8914816,V:ADJ,-dor
acribar,acribador,0.8780849,V:ADJ,-dor
acriminar,acriminador,0.9055858,V:ADJ,-dor
acrisolar,acrisolador,0.8881789,V:ADJ,-dor
elemento,bioelemento,0.9032948,N:N,bio-
cristianaar,acristianar,0.8328404,V:V,a-
posterizar,posterización,0.92725873,V:N,-ción
realidad,irrealidad,0.83462155,N:N,in-
cansar,cansamiento,0.8167537,V:N,-miento
carabina,carabinazo,0.9182517,N:N,-azo
bonete,bonetería,0.85623574,N:N,-ería
cédula,cedulaje,0.7376267,N:N,-aje
obcecado,obcecadamente,0.90758824,ADJ:ADV,-mente
henchir,henchimiento,0.8526252,V:N,-miento
hechizar,hechizo,0.8259431,V:N,-o
élite,elitismo,0.6426648,N:N,-ismo
élite,elitista,0.634413,N:ADJ,-ista
canino,caninamente,0.78059095,ADJ:ADV,-mente
compuesto,compuestamente,0.72498435,ADJ:ADV,-mente
prestable,imprestable,0.8410278,ADJ:ADJ,in-
lodo,lodazal,0.74920964,N:N,-al
obstrucción,obstruccionismo,0.8386533,N:N,-ismo
obstrucción,obstruccionista,0.8186584,N:ADJ,-ista
obtento,obtentor,0.72698283,N:ADJ,-or
galán,galanía,0.84222937,N:N,-ía
mandria,mandriez,0.78256106,ADJ:N,-ez
franela,franelero,0.8343174,N:N,-ero
coche,cocheta,0.89663154,N:N,-eta
ciénaga,cenagal,0.6094497,N:N,-al
embeber,embebecer,0.88614535,V:V,-ecer
belesa,embelesar,0.6804827,N:V,en-
pasmo,pasmar,0.7982533,N:V,-ar
brincar,brincada,0.9133404,V:N,-ada
toxicidad,ecotoxicidad,0.91492,N:N,eco-
seguridad,segurata,0.663202,N:N,-ata
piragua,piragüero,0.67574084,N:ADJ,-ero
lanza,lanzada,0.835836,N:N,-ada
historia,historiar,0.5386789,V:V,-ar
historia,historizar,0.5043126,N:V,-izar
contextual,contextualizar,0.8410663,ADJ:V,-izar
relato,relatar,0.8172646,N:V,-ar
carbón,carbonar,0.78072804,N:V,-ar
carbón,carbonear,0.7214246,N:V,-ear
carbonato,carbonatar,0.5616488,N:V,-ar
carcajada,carcajear,0.83542234,N:V,-ear
cárcava,carcavear,0.7717399,N:V,-ear
caries,cariar,0.76015055,N:V,-ar
comendar,acomendar,0.8375618,V:V,a-
cuantiar,acuantiar,0.8315434,V:V,a-
ferir,aferir,0.78423375,V:V,a-
carcajear,carcajeo,0.88728434,V:N,-eo
albedrío,albedriar,0.65947306,N:V,-ar
altivo,altivecer,0.7890525,ADJ:V,-ecer
Espejo,espejeño,0.6852362,N:ADJ,-eño
anca,anquear,0.548464,N:V,-ear
anteayer,anteanteayer,0.95598066,ADJ:ADJ,ante-
antier,anteantier,0.9093667,ADJ:ADJ,ante-
anteayer,trasanteayer,0.9008525,ADV:ADJ,tras-
anchoa,anchoar,0.9070489,N:V,-ar
roña,roñar,0.82426894,N:V,-ar
tacaño,tacañear,0.85810745,ADJ:V,-ear
ancla,anclear,0.6782249,N:V,-ear
andorra,andorrear,0.76802236,ADJ:V,-ear
aña,anear,0.5961914,ADJ:V,-ear
anea,anear,0.8564287,N:V,-ar
angarillas,angarillar,0.8959111,N:V,-ar
ángulo,angular,0.6292204,N:ADJ,-ar
aldabear,aldabeo,0.8937719,V:N,-eo
ahechar,ahecho,0.79766387,V:N,-o
airear,aireo,0.74700296,V:N,-eo
ajorar,ajoro,0.78248197,V:N,-o
antarca,antarquear,0.854957,ADV:V,-ear
alborear,alboreo,0.9073596,V:N,-eo
adeliñar,adeliño,0.86309576,V:N,-o
castaño,castañuelo,0.88329947,N:ADJ,-uelo
aojar,aojo,0.632131,V:N,-o
antier,trasantier,0.87911797,ADV:ADJ,tras-
tarifa,tarificar,0.77025414,N:V,-ficar
árido,aridecer,0.6406875,ADJ:V,-ecer
alabastro,alabastrado,0.9049312,N:ADJ,-ado
artificio,artificiar,0.87416947,N:V,-ar
arte,artizar,0.57859594,N:V,-izar
pegajoso,pegajosamente,0.81327295,ADJ:ADV,-mente
atronar,atronado,0.8636969,V:ADJ,-ado
bieldo,bieldar,0.892349,N:V,-ar
bita,bitar,0.6082444,N:V,-ar
ilegible,ilegiblemente,0.8801421,ADJ:ADV,-mente
blindar,blindado,0.9247229,V:N,-ado
bachear,bacheo,0.7259105,V:N,-eo
balbucear,balbuceo,0.896712,V:N,-eo
bestial,bestializar,0.76976687,ADJ:V,-izar
brujir,brujidor,0.9351956,V:N,-dor
grujir,grujidor,0.90738064,V:N,-dor
charla,charlear,0.86709934,N:V,-ear
chaspe,chaspear,0.7169252,N:V,-ear
chirle,chirlear,0.8916811,V:V,-ear
charla,charlotear,0.8597521,N:V,-ote
caramelo,caramelear,0.75119734,N:V,-ear
cantaleta,cantaletear,0.8637962,N:V,-ear
cisma,cismar,0.85626894,N:V,-ar
oficial,oficialismo,0.7303411,ADJ:N,-ismo
coito,coitar,0.79392755,N:V,-ar
compadre,compadraje,0.84370697,N:N,-aje
compadre,compadrazgo,0.8134709,N:N,-azgo
comadre,comadrazgo,0.8075759,N:N,-azgo
chivear,chiveado,0.7814796,V:ADJ,-ado
chapurrear,chapurreo,0.91579556,V:N,-eo
cascabelear,cascabeleo,0.931193,V:N,-eo
castañetear,castañeteo,0.94947565,V:N,-eo
cañear,cañeo,0.9183111,V:N,-eo
cañonear,cañoneo,0.88008153,V:N,-eo
celestinear,celestineo,0.86607784,V:N,-eo
cencerrear,cencerreo,0.8658817,V:N,-eo
centellear,centelleo,0.75834787,V:N,-eo
chacolotear,chacoloteo,0.95310205,V:N,-eo
chalanear,chalaneo,0.89591193,V:N,-eo
chamarilear,chamarileo,0.9174457,V:N,-eo
cabildear,cabildeo,0.9324543,V:N,-eo
cachondear,cachondeo,0.8691551,V:N,-eo
callejear,callejeo,0.8626318,V:N,-eo
cantonear,cantoneo,0.87197745,V:N,-eo
canturrear,canturreo,0.8391773,V:N,-eo
capotear,capoteo,0.8770468,V:N,-eo
compadre,compadrar,0.84436905,N:V,-ar
guarir,guarecer,0.7951959,V:V,-ecer
sintonía,sintonizar,0.8296836,N:V,-izar
refugio,refugiar,0.9217881,N:V,-ar
fulgurar,fulguroso,0.89751226,V:ADJ,-oso
robot,robótica,0.75643975,N:N,-ica
sinterizar,sinterización,0.93688637,V:N,-ción
sinterizar,sinterizador,0.8888272,V:ADJ,-dor
sinterizar,sinterizable,0.8389492,V:ADJ,-ble
colicuar,colicuación,0.8733962,V:N,-ción
colicuar,colicuativo,0.7162019,V:ADJ,-ivo
colecta,colectar,0.8978256,N:V,-ar
zurdo,zurdear,0.8517496,ADJ:V,-ear
compactar,compactación,0.9190174,V:N,-ción
compacto,compacidad,0.6421365,ADJ:N,-idad
macaco,macaquear,0.7893896,N:V,-ear
majo,majear,0.80812526,ADJ:V,-ear
macadam,macadamizar,0.91871977,N:V,-izar
macho,machear,0.7214794,N:V,-ear
almagrar,almagradura,0.8743772,V:N,-dura
almagra,almagral,0.92819184,N:N,-al
almagra,almagrero,0.89218324,N:ADJ,-ero
compartimento,compartimentar,0.6651755,N:V,-ar
compartimentar,compartimentación,0.6854301,V:N,-ción
compás,compasear,0.6686863,N:V,-ear
compendio,compendiar,0.88245606,N:V,-ar
copilar,recopilar,0.8897318,V:V,re-
