pivot,derivation,similarity,category,affix
kamienica,kamienicznik,0.6947703,N:N,-nik
Anglia,Anglijka,0.7667244,N:N,-ka
artykuł,artykułowy,0.8332467,N:ADJ,-owy
Ryszard,Ryszardowa,0.8127472,N:N,-owa
pomocnik,pomocnictwo,0.6353163,N:N,-ctwo
roratny,roratka,0.8606904,ADJ:N,-ka
roratny,roratnica,0.838364,ADJ:N,-ica
roratny,roratność,0.8639391,ADJ:N,-ość
maść,maścić,0.7907667,N:V,-ić
maść,maściowy,0.7893947,N:ADJ,-owy
Holender,Holenderka,0.82574916,N:N,-ka
humanitarny,humanitarność,0.86914915,ADJ:N,-ość
horyzontalny,horyzontalność,0.87614316,ADJ:N,-ość
wertykalny,wertykalność,0.88611764,ADJ:N,-ość
pionowy,pionowość,0.55213237,ADJ:N,-ość
jałowcowy,jałowcówka,0.76277876,ADJ:N,-ka
homoseksualny,homoseksualizm,0.8272464,ADJ:N,-izm
moralny,moralność,0.8748572,ADJ:N,-ość
identyczny,identyczność,0.69124174,ADJ:N,-ość
pustelnik,pustelnictwo,0.90139043,N:N,-ctwo
pustelnik,pustelniczka,0.9286611,N:N,-ka
eksport,reeksport,0.6679739,N:N,re-
główny,głównie,0.799138,ADJ:ADV,-ie
antylopa,antylopka,0.954509,N:N,-ka
antylopa,antylopowiec,0.9250709,N:N,-owiec
przyganiać,przyganianie,0.9053795,V:N,-anie
sprawca,sprawstwo,0.63438505,N:N,-stwo
Afrykanin,Afrykanka,0.9225632,N:N,-ka
przystań,przystaniowy,0.77041787,N:ADJ,-owy
przystań,przystanek,0.66920257,N:N,-ek
motyl,motylowy,0.8195144,N:ADJ,-owy
czarodziej,czarodziejstwo,0.78537357,N:N,-stwo
olbrzym,olbrzymka,0.9237847,N:N,-ka
kaleczyć,kaleczenie,0.8571067,V:N,-enie
lodziarz,lodziarnia,0.83424366,N:N,-nia
szarlatan,szarlatanski,0.887105,N:ADJ,-ski
zapikować,zapikowany,0.82785046,V:ADJ,-any
knyp,knypek,0.88086224,N:N,-ek
polon,polonowy,0.8144999,N:ADJ,-owy
rysa,rysować,0.79990035,N:V,-ować
wakacje,wakacyjny,0.88075644,N:ADJ,-ny
sztorm,sztormowy,0.7532134,N:ADJ,-owy
linia,linijka,0.6380568,N:N,-ka
odcinek,odcinkowy,0.7277795,N:ADJ,-owy
abstrakcyjny,abstrakcyjnie,0.85830104,ADJ:ADV,-ie
abstrakcyjny,abstrakcyjność,0.8633404,ADJ:N,-ość
absurdalny,absurdalnie,0.9055826,ADJ:ADV,-ie
mąka,mąkowy,0.86865675,N:ADJ,-owy
równowaga,równoważny,0.66626453,N:ADJ,-ny
przesyłka,przesyłkowy,0.78099215,N:ADJ,-owy
ciężar,ciężarowy,0.80460507,N:ADJ,-owy
turysta,turystka,0.91698253,N:N,-ka
halabarda,halabardnik,0.9326554,N:N,-nik
halabarda,halabardowy,0.8205243,N:ADJ,-owy
renifer,reniferowy,0.827503,N:ADJ,-owy
renifer,reniferek,0.91813916,N:N,-ek
akcjonariusz,akcjonariuszka,0.7595517,N:N,-ka
właściciel,właścicielstwo,0.85321313,N:N,-stwo
wystawa,wystawowy,0.7592371,N:ADJ,-owy
wystawa,wystawować,0.72666526,N:V,-ować
ambulans,ambulansowy,0.91926336,N:ADJ,-owy
kleszcz,kleszczowy,0.88304865,N:ADJ,-owy
kleszcz,kleszczyk,0.8578212,N:N,-yk
skrzypce,skrzypcowy,0.72393805,N:ADJ,-owy
wiolonczela,wiolonczelowy,0.8803835,N:ADJ,-owy
saksofon,saksofonowy,0.9314124,N:ADJ,-owy
fortepian,fortepianowy,0.8377051,N:ADJ,-owy
fortepian,fortepianista,0.8570543,N:N,-ista
flet,fletowy,0.87431943,N:ADJ,-owy
ksylofon,ksylofonista,0.87229395,N:N,-ista
ksylofon,ksylofonowy,0.89514667,N:ADJ,-owy
przycisk,przyciskowy,0.8256387,N:ADJ,-owy
przycisk,przyciskać,0.79617435,N:V,-ać
obrzęd,obrzędowy,0.81344783,N:ADJ,-owy
obój,oboista,0.78254277,N:N,-ista
śpiew,śpiewać,0.7434487,N:V,-ać
biurko,biurkowy,0.72336507,N:ADJ,-owy
przyrostek,przyrostkowy,0.9126221,N:ADJ,-owy
krzyż,krzyżak,0.7994729,N:N,-ak
utrata,utracić,0.6140128,N:V,-ić
żarówka,żarówkowy,0.8743,N:ADJ,-owy
rozdroże,rozdrożny,0.89360625,N:ADJ,-ny
większość,większościowy,0.71686786,N:ADJ,-owy
mniejszość,mniejszościowy,0.75393873,N:ADJ,-owy
ścieżka,ścieżkowy,0.7206805,N:ADJ,-owy
żądanie,pożądanie,0.6409192,N:N,po-
kanalizacja,kanalizować,0.66962814,N:V,-ować
kanalizacja,kanalizacyjny,0.8923353,N:ADJ,-ny
lustro,lustrować,0.72595817,N:V,-ować
zając,zajączy,0.8538061,N:ADJ,-y
drut,drutować,0.74471354,N:V,-ować
rubid,rubidowy,0.74667364,N:ADJ,-owy
platyna,platynować,0.7589059,N:V,-ować
Syryjczyk,Syryjka,0.89955,N:N,-ka
panslawizm,panslawista,0.8313273,N:N,-ista
panslawizm,panslawistyczny,0.81573135,N:ADJ,-yczny
gabinet,gabinetowy,0.76400167,N:ADJ,-owy
gabinet,gabinecik,0.6147574,N:N,-ik
gabinet,gabinetówka,0.8054584,N:N,-ówka
patelnia,patelenka,0.8071933,N:N,-ka
patelnia,patelenka,0.8071933,N:N,-enka
krytyk,krytyka,0.9284845,N:N,-a
krytyk,krytykant,0.822368,N:N,-ant
krytyk,krytykować,0.75195444,N:V,-ować
łaźnia,łaźniowy,0.8700852,N:ADJ,-owy
ogłoszenie,ogłoszeniowy,0.68608266,N:ADJ,-owy
Ślązak,Ślązaczka,0.89342684,N:N,-ka
jeniec,jeniectwo,0.84631175,N:N,-ctwo
niuton,kiloniuton,0.66269827,N:N,kilo-
kropka,kropeczka,0.712603,N:N,-eczka
przełyk,przełykowy,0.88583976,N:ADJ,-owy
wstrząsać,wstrząsanie,0.8698633,V:N,-anie
wstrząsać,wstrząsnąć,0.9449209,V:V,-nąć
prom,promowy,0.6432544,N:ADJ,-owy
waltornia,waltorniowy,0.85885704,N:ADJ,-owy
kolumna,kolumnada,0.8940553,N:N,-ada
kolumna,kolumienka,0.6610228,N:N,-enka
wyrzucić,wyrzucać,0.71662486,V:V,-ać
wyrzucić,wyrzucenie,0.70106345,V:N,-enie
wanad,wanadowy,0.8393749,N:ADJ,-owy
tłumaczenie,tłumaczeniowy,0.6083222,N:ADJ,-owy
plantacja,plantacyjny,0.8222363,N:ADJ,-ny
grozić,groźny,0.6493858,V:ADJ,-ny
łgarz,łgarski,0.8769778,N:ADJ,-ski
kałuża,kałużowy,0.84714866,N:ADJ,-owy
zamierzać,zamierzanie,0.8681648,V:N,-anie
iterb,iterbowy,0.75080734,N:ADJ,-owy
reforma,reformować,0.72799706,N:V,-ować
religia,religiant,0.8393462,N:N,-ant
biegunka,biegunkowy,0.85118556,N:ADJ,-owy
belka,beleczka,0.9011487,N:N,-eczka
belka,belkowy,0.79403335,N:ADJ,-owy
banan,bananowiec,0.84472346,N:N,-owiec
wat,watowy,0.7012719,N:ADJ,-owy
wat,kilowat,0.6420379,N:N,kilo-
wat,megawat,0.67411166,N:N,mega-
talerz,talerzowy,0.7369031,N:ADJ,-owy
talerz,talerzować,0.78151727,N:V,-ować
słowik,słowiczy,0.75119513,N:ADJ,-czy
słowik,słowiczek,0.8274156,N:N,-ek
perspektywa,perspektywiczny,0.5724417,N:ADJ,-iczny
wybrzeże,wybrzeżowy,0.77693,N:ADJ,-owy
wojna,wojenny,0.7285348,N:ADJ,-ny
stacja,stacyjny,0.70537615,N:ADJ,-ny
stacja,stacjonować,0.64301807,N:V,-ować
wanna,wanienka,0.61272234,N:N,-enka
demokrata,demokratka,0.88651025,N:N,-ka
demokrata,demokratyczny,0.7903788,N:ADJ,-yczny
wygląd,wyglądać,0.8086094,N:V,-ać
dyktator,dyktatorstwo,0.9226908,N:N,-stwo
wykładać,wykładanie,0.86136186,V:N,-anie
jałmużna,jałmużnik,0.91365325,N:N,-ik
słupek,słupkowy,0.87700504,N:ADJ,-owy
wykres,wykresowy,0.8599714,N:ADJ,-owy
kamera,kamerować,0.78731656,N:V,-ować
chmura,chmureczka,0.8884784,N:N,-eczka
pstrąg,pstrągowy,0.9211856,N:ADJ,-owy
pstrąg,pstrągarnia,0.93759465,N:N,-arnia
rozdział,rozdziałek,0.8191349,N:N,-ek
pompa,pompowy,0.84324026,N:ADJ,-owy
tłuszcz,tłuszczak,0.7574844,N:N,-ak
szparag,szparagowy,0.884278,N:ADJ,-owy
szparag,szparagarnia,0.89546204,N:N,-arnia
kryzys,kryzysowy,0.76426107,N:ADJ,-owy
nić,nitka,0.84854555,N:N,-ka
grat,graciarnia,0.6806458,N:N,-arnia
pirat,piractwo,0.86156654,N:N,-ctwo
pirat,piracki,0.85676724,N:ADJ,-cki
wydatek,wydatkowy,0.8527506,N:ADJ,-owy
paliwo,paliwowy,0.82180536,N:ADJ,-owy
ozdoba,ozdobić,0.6357844,N:V,-ić
ozdoba,ozdobny,0.8917544,N:ADJ,-ny
kosmonauta,kosmonautka,0.8348371,N:N,-ka
antybiotyk,antybiotyczny,0.91608787,N:ADJ,-ny
komunizm,komunista,0.78676164,N:N,-ista
pasat,pasatowy,0.7934112,N:ADJ,-owy
pasat,antypasat,0.686585,N:N,anty-
napastnik,napastniczy,0.7183125,N:ADJ,-czy
tęcza,tęczowy,0.82646227,N:ADJ,-owy
tęcza,tęczować,0.8076568,N:V,-ować
zimorodek,zimorodkowy,0.9317064,N:ADJ,-owy
pyłek,pyłkowy,0.8902623,N:ADJ,-owy
krawędź,krawędziowy,0.69597214,N:ADJ,-owy
klimatyzacja,klimatyzacyjny,0.72063386,N:ADJ,-ny
klimatyzacja,klimatyzować,0.7284208,N:V,-ować
agencja,agencyjny,0.6982619,N:ADJ,-ny
menadżer,menadżerka,0.8319987,N:N,-ka
hipopotam,hipopotamowy,0.7747674,N:ADJ,-owy
czapla,czaplowaty,0.66593856,N:ADJ,-owaty
zbiornik,zbiornikowy,0.8600313,N:ADJ,-owy
klinika,kliniczny,0.78276134,N:ADJ,-ny
ceramika,ceramiczka,0.9626697,N:N,-ka
chlorofil,chlorofilowy,0.91199744,N:ADJ,-owy
wieloryb,wielorybnik,0.8622931,N:N,-nik
żyrafa,żyrafi,0.91966945,N:ADJ,-i
magnetyt,magnetytowy,0.9245019,N:ADJ,-owy
pastwisko,pastwiskowy,0.84575516,N:ADJ,-owy
ksenofobia,ksenofobiczny,0.9381276,N:ADJ,-iczny
gont,gontowy,0.8856311,N:ADJ,-owy
kumpel,kumpelski,0.8020731,N:ADJ,-ski
dostęp,dostępowy,0.8667581,N:ADJ,-owy
dostęp,dostępować,0.8303998,N:V,-ować
dinar,dinarowy,0.7851123,N:ADJ,-owy
rachunek,rachunkowiec,0.7791971,N:N,-owiec
melodia,melodyczny,0.7730106,N:ADJ,-yczny
melodia,melodyczny,0.7730106,N:ADJ,-ny
hamulec,hamulczy,0.77603334,N:ADJ,-czy
sikora,sikorka,0.94109666,N:N,-ka
sikora,sikorowaty,0.8235692,N:ADJ,-owaty
radykał,radykalny,0.7383244,N:ADJ,-ny
warkocz,warkoczowy,0.8108491,N:ADJ,-owy
talent,talentowy,0.7988017,N:ADJ,-owy
talent,talencik,0.75222397,N:N,-ik
departament,departamentalny,0.8216102,N:ADJ,-alny
departament,departamentowy,0.7729068,N:ADJ,-owy
cerkiew,cerkiewka,0.85399055,N:N,-ka
jeleń,jelonek,0.8622637,N:N,-ek
elektrownia,elektrowniany,0.77646786,N:ADJ,-ny
bruk,brukowy,0.8501137,N:ADJ,-owy
bluszcz,bluszczowy,0.93210185,N:ADJ,-owy
szychta,szychtowy,0.7696236,N:ADJ,-owy
kasza,kaszka,0.93463874,N:N,-ka
poliglota,poliglotka,0.91736853,N:N,-ka
poliglota,poliglotyzm,0.84837717,N:N,-yzm
poliglota,poliglotyczny,0.8840016,N:ADJ,-yczny
niewspółmierny,niewspółmierność,0.9048547,ADJ:N,-ość
niewspółmierny,niewspółmierno,0.9275203,ADJ:ADV,-o
łyk,łykać,0.82132995,N:V,-ać
aromat,aromatyzować,0.8049584,N:V,-ować
mowa,mówka,0.66536987,N:N,-ka
mowa,rozmowa,0.78722537,N:N,roz-
akapit,akapitowy,0.8447532,N:ADJ,-owy
wykład,wykładać,0.7530907,N:V,-ać
wykład,wykładowy,0.7688248,N:ADJ,-owy
mieszkaniec,mieszkancowy,0.6946874,N:ADJ,-owy
płytki,płytko,0.7245756,ADJ:ADV,-o
wilkołak,wilkołactwo,0.7971531,N:N,-ctwo
otoczak,otoczakowy,0.8843827,N:ADJ,-owy
wpływ,wpływać,0.864477,N:V,-ać
goleń,goleniowy,0.84602183,N:ADJ,-owy
sekretarz,sekretarski,0.6700728,N:ADJ,-ski
Łukasz,Łukaszek,0.88090783,N:N,-ek
sonata,sonatina,0.8082096,N:N,-ina
pokrzywa,pokrzywowy,0.838823,N:ADJ,-owy
pokrzywa,pokrzywowaty,0.77714026,N:ADJ,-owaty
wypowiedź,wypowiedzieć,0.783937,N:V,-eć
kredyt,kredytowy,0.8321361,N:ADJ,-owy
kredyt,kredytować,0.7267302,N:V,-ować
tarka,tarkowy,0.81871796,N:ADJ,-owy
motyka,motykowy,0.8274116,N:ADJ,-owy
motyka,motykować,0.82513875,N:V,-ować
nagroda,nagrodowy,0.7082085,N:ADJ,-owy
producent,producencki,0.7387643,N:ADJ,-cki
zawód,zawodnik,0.7352238,N:N,-nik
Meksykanin,Meksykanka,0.8926414,N:N,-ka
meksykanin,meksykanka,0.9076381,N:N,-ka
meksykanin,meksykański,0.74688154,N:ADJ,-ski
mieszanka,mieszankowy,0.58738464,N:ADJ,-owy
dendrologia,dendrologiczny,0.8417618,N:ADJ,-iczny
pierwiastek,pierwiastkowy,0.8842562,N:ADJ,-owy
sześcian,sześcianik,0.8850642,N:N,-ik
pęd,pędny,0.7285084,N:ADJ,-ny
miałam,niemiałam,0.70178556,V:V,nie-
wzięłyśmy,niewzięłyśmy,0.6753907,V:V,nie-
byłem,niebyłem,0.7878651,V:V,nie-
ciekawy,ciekawo,0.89622104,ADJ:ADV,-o
miałyśmy,niemiałyśmy,0.68333536,V:V,nie-
pszenica,pszeniczka,0.80363816,N:N,-ka
zwłoki,zwłoka,0.77919066,N:N,-a
pallad,palladowy,0.82446945,N:ADJ,-owy
promet,prometowy,0.7732755,N:ADJ,-owy
protaktyn,protaktynowy,0.93407047,N:ADJ,-owy
samiec,samczyk,0.71759063,N:N,-yk
piła,piłowy,0.7628643,N:ADJ,-owy
piła,piłowaty,0.7441677,N:ADJ,-owaty
oficer,oficerski,0.8234994,N:ADJ,-ski
oficer,oficerstwo,0.8622684,N:N,-stwo
terb,terbowy,0.69093376,N:ADJ,-owy
wiersz,wierszować,0.75727004,N:V,-ować
wiersz,wierszowy,0.82883507,N:ADJ,-owy
ruten,rutenowy,0.8533606,N:ADJ,-owy
pochodnia,pochodniowy,0.81376934,N:ADJ,-owy
pochód,pochodnia,0.65681005,N:N,-nia
papiernia,papierniczy,0.79880637,N:ADJ,-czy
kompozytor,kompozytorka,0.8172716,N:N,-ka
przysłona,przysłonka,0.885283,N:N,-ka
zasłona,zasłonić,0.77124536,N:V,-ić
krwiożerczy,krwiożerczo,0.954708,ADJ:ADV,-o
anemia,anemiczny,0.77201986,N:ADJ,-iczny
anemia,anemik,0.8381316,N:N,-ik
krytyka,krytyczny,0.87474513,N:ADJ,-ny
krytyka,krytyczka,0.69921863,N:N,-ka
wyposażenie,wyposażeniowy,0.71485484,N:ADJ,-owy
bazalt,bazaltowy,0.8691391,N:ADJ,-owy
umywalka,umywalkowy,0.86746866,N:ADJ,-owy
dynia,dyniowaty,0.7778035,N:ADJ,-owaty
archipelag,archipelagowy,0.9001685,N:ADJ,-owy
termin,terminowy,0.80758,N:ADJ,-owy
imitacja,imitacyjny,0.8673099,N:ADJ,-ny
profil,profilowy,0.8360457,N:ADJ,-owy
profil,profilować,0.73612875,N:V,-ować
nikiel,niklowy,0.80853486,N:ADJ,-owy
nikiel,niklowiec,0.7745585,N:N,-owiec
sęp,sępnik,0.8913682,N:N,-nik
kominiarz,kominiarski,0.87261397,N:ADJ,-ski
kominiarz,kominiarstwo,0.8935954,N:N,-stwo
wacek,wackarz,0.8307275,N:N,-arz
kowadło,kowadłowy,0.76764184,N:ADJ,-owy
kaolin,kaolinowy,0.815505,N:ADJ,-owy
drąg,drągowy,0.78083396,N:ADJ,-owy
ślad,śladowy,0.75896376,N:ADJ,-owy
dłużnik,dłużniczka,0.8069426,N:N,-ka
wierzyciel,wierzycielka,0.77855414,N:N,-ka
wierzyciel,wierzycielski,0.9014058,N:ADJ,-ski
kwestia,kwestionować,0.5911128,N:V,-ować
rozwód,rozwodowy,0.7340217,N:ADJ,-owy
Karol,Karolina,0.7971729,N:N,-ina
aptekarz,aptekarka,0.9182224,N:N,-ka
aptekarz,aptekarski,0.8072803,N:ADJ,-ski
czasownik,czasownikowy,0.91161275,N:ADJ,-owy
łobuz,łobuzować,0.86978585,N:V,-ować
porcja,porcjować,0.6153753,N:V,-ować
okolica,okoliczny,0.73546666,N:ADJ,-ny
piszczałka,piszczałkowy,0.9070358,N:ADJ,-owy
skand,skandowy,0.786795,N:ADJ,-owy
monarchia,monarchiczny,0.7980045,N:ADJ,-iczny
stront,strontowy,0.85151887,N:ADJ,-owy
licencja,licencyjny,0.64573735,N:ADJ,-ny
licencja,licencjonować,0.7206158,N:V,-ować
seaborg,seaborgowy,0.871506,N:ADJ,-owy
samar,samarowy,0.7404971,N:ADJ,-owy
roentgen,roentgenowy,0.8709762,N:ADJ,-owy
odpływ,odpływać,0.78980184,N:V,-ać
odpływ,odpływowy,0.8484729,N:ADJ,-owy
małżonek,małżonka,0.7836477,N:N,-ka
astrologia,astrologiczny,0.8706983,N:ADJ,-iczny
chaber,chabrowy,0.6387103,N:ADJ,-owy
żółtaczka,żółtaczkowy,0.8630478,N:ADJ,-owy
piramida,piramidowy,0.81539005,N:ADJ,-owy
piramida,piramidalny,0.7821414,N:ADJ,-alny
technet,technetowy,0.87250715,N:ADJ,-owy
tul,tulowy,0.8691206,N:ADJ,-owy
unia,unijny,0.6761487,N:ADJ,-ny
goździk,goździkowy,0.90453327,N:ADJ,-owy
przezwisko,przezwiskowy,0.79722977,N:ADJ,-owy
wycieczka,wycieczkowy,0.7277385,N:ADJ,-owy
przylot,przylotowy,0.80866814,N:ADJ,-owy
czcionka,czcioneczka,0.75686145,N:N,-eczka
iskra,iskrzyć,0.8662872,N:V,-yć
iskra,iskrowy,0.7948611,N:ADJ,-owy
pływak,pływaczka,0.9237331,N:N,-ka
pływak,pływactwo,0.83532876,N:N,-ctwo
Semita,Semitka,0.86401814,N:N,-ka
federacja,federacyjny,0.8611582,N:ADJ,-ny
krater,kraterowy,0.83595,N:ADJ,-owy
udział,udziałowy,0.8226843,N:ADJ,-owy
atrofia,atroficzny,0.75487804,N:ADJ,-iczny
merdać,merdanie,0.9039659,V:N,-anie
merdać,merdnąć,0.8214778,V:V,-nąć
odpoczynek,odpoczynkowy,0.6544535,N:ADJ,-owy
wypoczynek,wypoczynkowy,0.8763655,N:ADJ,-owy
biolożka,mikrobiolożka,0.8373089,N:N,mikro-
wahadło,wahadełko,0.82547545,N:N,-ko
wiewiórka,wiewióreczka,0.88840616,N:N,-eczka
szczęka,szczękowiec,0.8313477,N:N,-owiec
dzięcioł,dzięciołek,0.9486804,N:N,-ek
kurczę,kurczęcy,0.7820492,N:ADJ,-ęcy
grusza,gruszka,0.8539388,N:N,-ka
rolnik,rolniczka,0.7567931,N:N,-ka
szczur,szczurzyca,0.7450078,N:N,-yca
milioner,milionerka,0.90284497,N:N,-ka
milioner,milionerski,0.8321891,N:ADJ,-ski
hemofilia,hemofiliczny,0.85846597,N:ADJ,-iczny
itr,itrowy,0.86058784,N:ADJ,-owy
ksenon,ksenonowy,0.9283529,N:ADJ,-owy
maszt,maszcik,0.6130451,N:N,-ik
chałupa,chałupnik,0.9127836,N:N,-nik
chałupa,chałupnica,0.94157577,N:N,-nica
chałupa,chałupniczy,0.8769723,N:ADJ,-czy
jezdnia,jezdniowy,0.874098,N:ADJ,-owy
pieczęć,pieczątka,0.5904576,N:N,-ka
pieczęć,pieczęciowy,0.76649964,N:ADJ,-owy
pedologia,pedologiczny,0.8746391,N:ADJ,-iczny
Serb,Serbka,0.8153783,N:N,-ka
Serb,Serbia,0.82073414,N:N,-ia
składnik,składnikowy,0.840676,N:ADJ,-owy
źdźbło,źdźbłowy,0.8610394,N:ADJ,-owy
wilgotny,wilgotno,0.8862635,ADJ:ADV,-o
połączenie,połączeniowy,0.6924085,N:ADJ,-owy
promień,promieniowy,0.7507692,N:ADJ,-owy
laboratorium,laboratoryjny,0.72963226,N:ADJ,-ny
łucznik,łuczniczka,0.86855495,N:N,-ka
boja,bojka,0.7034225,N:N,-ka
bronię,wzbronię,0.59063166,V:V,wz-
specjalista,specjalistyczny,0.76096296,N:ADJ,-yczny
nadajnik,nadajnikowy,0.83994514,N:ADJ,-owy
nadajnik,nadajniczy,0.7483178,N:ADJ,-czy
rezultat,rezultować,0.68845636,N:V,-ować
łopatka,łopatkowy,0.80718726,N:ADJ,-owy
akupunktura,akupunkturowy,0.8731729,N:ADJ,-owy
klej,klejowy,0.8003729,V:ADJ,-owy
władca,władczyni,0.74728936,N:N,-yni
doktryna,doktryner,0.7610961,N:N,-er
porozumienie,porozumieniowy,0.7039614,N:ADJ,-owy
nona,nonowy,0.8316756,N:ADJ,-owy
dżem,dżemik,0.7580036,N:N,-ik
dżem,dżemowy,0.88099533,N:ADJ,-owy
przerwa,przerwać,0.90693927,N:V,-ać
destylacja,destylacyjny,0.86885893,N:ADJ,-ny
jajowód,jajowodowy,0.7564393,N:ADJ,-owy
bezprawie,bezprawny,0.8582241,N:ADJ,-ny
krokodyl,krokodylica,0.9078579,N:N,-ica
krokodyl,krokodylowy,0.87820524,N:ADJ,-owy
krokodyl,krokodylowaty,0.8271668,N:ADJ,-owaty
wodociąg,wodociągowy,0.7613118,N:ADJ,-owy
terytorium,terytorialny,0.84684235,N:ADJ,-alny
Tadeusz,Tadeuszowy,0.87603235,N:ADJ,-owy
baryłka,baryłeczka,0.860462,N:N,-eczka
wigilia,wigiliowy,0.7871123,N:ADJ,-owy
wiąz,wiązowaty,0.62405586,N:ADJ,-owaty
zmarszczka,zmarszczkowy,0.89838207,N:ADJ,-owy
generał,generalski,0.71202534,N:ADJ,-ski
generał,generalny,0.8046885,N:ADJ,-ny
śledziona,śledzionowy,0.81664455,N:ADJ,-owy
hafn,hafnowy,0.8504262,N:ADJ,-owy
nocnik,nocniczek,0.83377993,N:N,-ek
mróz,mrozowy,0.69399667,N:ADJ,-owy
zbyt,zbytek,0.7923762,N:N,-ek
wysepka,wysepkowy,0.8266053,N:ADJ,-owy
przodek,przodkowy,0.91577876,N:ADJ,-owy
rekin,rekinowaty,0.7637342,N:ADJ,-owaty
prefektura,prefekturalny,0.8183136,N:ADJ,-alny
hydraulik,hydrauliczny,0.85963845,N:ADJ,-ny
montaż,montować,0.7430451,N:V,-ować
inwestycja,inwestycyjny,0.87159127,N:ADJ,-ny
inwestycja,inwestować,0.88594186,N:V,-ować
kręgosłup,kręgosłupowy,0.7250966,N:ADJ,-owy
słup,słupowy,0.7866633,N:ADJ,-owy
kiur,kiurowy,0.65910804,N:ADJ,-owy
kiur,milikiur,0.7241617,N:N,mili-
kijanka,kijaneczka,0.84385383,N:N,-eczka
detal,detalik,0.65948695,N:N,-ik
szafa,szafowy,0.71895224,N:ADJ,-owy
szafa,szafiasty,0.5933561,N:ADJ,-asty
świecznik,świecznikowy,0.90681845,N:ADJ,-owy
czereśnia,czereśniowy,0.8956885,N:ADJ,-owy
czereśnia,czereśniówka,0.892022,N:N,-ówka
kwiatostan,kwiatostanowy,0.92045695,N:ADJ,-owy
refektarz,refektarzowy,0.799745,N:ADJ,-owy
szachista,szachistka,0.8700277,N:N,-ka
zbezcześcić,zbezcześczać,0.88680685,V:V,-ać
zbezcześcić,zbezcześcenie,0.88760346,V:N,-enie
sylwetka,sylwetkowy,0.8562211,N:ADJ,-owy
stokrotka,stokrotkowy,0.83214176,N:ADJ,-owy
alchemiczny,alchemicznie,0.9086725,ADJ:ADV,-ie
audyt,audytor,0.88446707,N:N,-or
kreska,kreskowy,0.83221215,N:ADJ,-owy
krzyżówka,krzyżówkowy,0.8321272,N:ADJ,-owy
bydło,bydlić,0.5898243,N:V,-ić
łoże,łożowy,0.8055293,N:ADJ,-owy
stanowisko,stanowiskowy,0.7002871,N:ADJ,-owy
mitologia,mitologiczny,0.8609592,N:ADJ,-iczny
spanie,zaspanie,0.698744,N:N,za-
przewodnik,przewodniczyć,0.63079417,N:V,-yć
przewodnik,przewodnicki,0.6999058,N:ADJ,-cki
przewodnik,przewodniczka,0.67978394,N:N,-ka
koperta,kopertowy,0.813157,N:ADJ,-owy
koperta,kopertować,0.78407794,N:V,-ować
banknot,banknotowy,0.9095694,N:ADJ,-owy
joga,jogowy,0.8591862,N:ADJ,-owy
przełęcz,przełączka,0.61204207,N:N,-ka
siodło,siodłowy,0.7321289,N:ADJ,-owy
humor,humorysta,0.6795488,N:N,-ysta
staż,stażowy,0.76686984,N:ADJ,-owy
pucz,puczysta,0.72184926,N:N,-ysta
nabrzeże,nabrzeżowy,0.8630019,N:ADJ,-owy
nabrzeże,nabrzeżny,0.8553208,N:ADJ,-ny
nietoperz,nietoperzowy,0.826781,N:ADJ,-owy
nietoperz,nietoperzy,0.9170945,N:ADJ,-y
ratownik,ratowniczy,0.8673983,N:ADJ,-czy
ratownik,ratowniczka,0.9242137,N:N,-ka
ratownik,ratownictwo,0.8073405,N:N,-ctwo
spójnik,spójnikowy,0.8392221,N:ADJ,-owy
modrzew,modrzewik,0.90977657,N:N,-ik
walizka,walizkowy,0.85561085,N:ADJ,-owy
walizka,walizeczka,0.95687515,N:N,-eczka
trójkąt,trójkątowy,0.8196945,N:ADJ,-owy
einstein,einsteinowy,0.728777,N:ADJ,-owy
parmezan,parmezański,0.70333236,N:ADJ,-ski
parmezan,parmezanowy,0.83233654,N:ADJ,-owy
gąsienica,gąsieniczka,0.90832675,N:N,-ka
gąsienica,gąsienicowy,0.8760016,N:ADJ,-owy
rocznica,rocznicowy,0.7220516,N:ADJ,-owy
zlew,zlewowy,0.7030784,N:ADJ,-owy
fabryka,fabryczka,0.7488319,N:N,-ka
fabryka,fabryczny,0.7087615,N:ADJ,-ny
fabryka,fabrykować,0.6596128,N:V,-ować
drogi,drożyzna,0.58447707,ADJ:N,-yzna
drogi,drogo,0.7827247,ADJ:ADV,-o
obiektyw,obiektywny,0.752321,N:ADJ,-ny
obiektyw,obiektywowy,0.7659328,N:ADJ,-owy
grawitacja,grawitować,0.7964277,N:V,-ować
zawał,zawalić,0.6613172,N:V,-ić
pożytek,pożytkowy,0.6806919,N:ADJ,-owy
frakcja,frakcjonować,0.75942326,N:V,-ować
frakcja,frakcyjny,0.7738783,N:ADJ,-ny
marcepan,marcepanik,0.89501154,N:N,-ik
naleśnik,naleśnikowy,0.8997611,N:ADJ,-owy
naleśnik,naleśnikarnia,0.80189073,N:N,-arnia
szczyt,szczytowy,0.80095863,N:ADJ,-owy
szczyt,szczytować,0.7427281,N:V,-ować
kłus,kłusowy,0.72643834,N:ADJ,-owy
morświn,morświnowaty,0.8627394,N:ADJ,-owaty
Wojciech,Wojcieszek,0.69442725,N:N,-ek
katoliczka,katoliczki,0.9618033,N:ADJ,-i
