pivot,derivation,similarity,category,affix
indoeuropejski,praindoeuropejski,0.6052541029323782,ADJ:ADJ,pra-
erotyka,erotyczny,0.5300226602529308,N:ADJ,-yczny
szyba,szybka,0.25123746941198366,N:N,-ka
zmęczyć,zmęczony,0.45377813709388637,V:ADJ,-ony
ciekać,ciekawy,0.1639501690240046,V:ADJ,-awy
ciekawy,nieciekawy,0.6249635261320607,ADJ:ADJ,nie-
prawidło,prawidłowy,0.2360329869994814,N:ADJ,-owy
król,królik,0.25244278989531954,N:N,-ik
podróż,podróżować,0.49514405995430444,N:V,-ować
piękny,piękno,0.37094440601684864,ADJ:N,-o
dupa,dupek,0.46701980734580606,N:N,-ek
próba,próbować,0.22536115409042,N:V,-ować
niepodległy,niepodległość,0.6159321518513337,ADJ:N,-ość
golf,golfista,0.33650628059738064,N:N,-ista
polecić,polecać,0.6375114668732722,V:V,-ać
iść,wejść,0.4748230932424591,V:V,w-
kupić,kupować,0.7996564076121715,V:V,-ować
iść,wyjść,0.5173936157317952,V:V,wy-
gamrat,gach,0.2961009548476379,N:N,-ch
dżudoka,dżudoczka,0.5142041577473947,N:N,-ka
Szwed,Szwedka,0.4656975445504865,N:N,-ka
głęboki,głęboko,0.48141721010885286,ADJ:ADV,-o
zaprosić,zapraszać,0.6883435363967195,V:V,-ać
ciężar,ciężarówka,0.13295209000953556,N:N,-ówka
pomnieć,zapomnieć,0.2828778598180416,V:V,za-
Ukraina,ukraiński,0.5249302106782898,N:ADJ,-ski
wolny,wolność,0.33909770375394976,ADJ:N,-ość
zwykły,zwykle,0.2864845075549114,ADJ:ADV,-e
metr,centymetr,0.6640830370627268,N:N,centy-
leń,lenistwo,0.34587471760214605,N:N,-stwo
śmieci,śmieciarka,0.5169754068065492,N:N,-arka
kopać,koparka,0.31936245715071376,V:N,-arka
lew,lwica,0.5585539985589487,N:N,-ica
wiśnia,wiśniowy,0.2957126377949446,N:ADJ,-owy
ciągnąć,ciągnik,0.24629423083579316,V:N,-ik
taksa,taksówka,0.37604220267840405,N:N,-ówka
zmienić,zmieniać,0.7756937740952453,V:V,-ać
optymista,optymistka,0.5165041095399582,N:N,-ka
pesymista,pesymistka,0.4672383026573861,N:N,-ka
jadać,jadalny,0.3267982388709636,V:ADJ,-alny
jadalny,niejadalny,0.6471547498733875,ADJ:ADJ,nie-
Białoruś,białoruski,0.5429267184445093,N:ADJ,-ski
