pivot,derivation,similarity,category,affix
cenzura,cenzurować,0.45002253118821245,N:V,-ować
cenzurować,ocenzurować,0.7626894917521209,V:V,o-
reasumpcja,reasumować,0.5036018910132922,N:V,-ować
reasumować,zreasumować,0.9160146759534551,V:V,z-
solfeż,solfeżowy,0.527499955427295,N:ADJ,-owy
abstynent,abstynentka,0.6446307049826345,N:N,-ka
pijak,pijaczka,0.5099392135166492,N:N,-ka
futerał,futeralik,0.4716452331414318,N:N,-ik
umożliwić,umożliwiać,0.8039903299591592,V:V,-ać
kląć,klęcie,0.07644489987739478,V:N,-ęcie
wadzić,wadzenie,0.6304688068735842,V:N,-enie
siurać,siuranie,0.5505571039457223,V:N,-anie
strugać,strugacz,0.4939438932693698,V:N,-acz
strugać,strugarka,0.4337189365707621,V:N,-arka
obrabiać,obrabiarka,0.37383839839479727,V:N,-arka
Nepal,Nepalczyk,0.6101934478650457,N:N,-czyk
Nepal,Nepalka,0.47006366135997324,N:N,-ka
podzielić,podzielnica,0.28421599780043594,V:N,-nica
kuźnia,kuźniarka,0.5781661171155887,N:N,-arka
obrót,obrotnica,0.2714404161839845,N:N,-nica
obrót,obrotówka,0.330165355799375,N:N,-ówka
migotać,migotka,0.35337261344270465,V:N,-ka
powab,powabnica,0.3895614231641804,N:N,-nica
błyszczeć,błyszczyk,0.36779209056857165,V:N,-yk
obrót,obrotnik,0.3598399164673195,N:N,-nik
obrót,półobrót,0.6412353913699158,N:N,pół-
święty,świątek,0.3410257160879082,ADJ:N,-ek
Grenlandia,Grenlandczyk,0.5394101049942098,N:N,-czyk
Grenlandia,Grenlandka,0.46227488608482514,N:N,-ka
święty,święcie,0.3327586430790608,ADJ:ADV,-ie
bić,bitny,0.16750056948170688,V:ADJ,-ny
wziąć,wziątka,0.4555770956344831,V:N,-ka
odbijać,odbijacz,0.37560462314737775,V:N,-acz
rywal,rywalka,0.4790040165948277,N:N,-ka
kopać,kopanka,0.4846257067133921,V:N,-anka
bekać,beknąć,0.5187892518191949,V:V,-nąć
żołd,żołdak,0.5563754259006825,N:N,-ak
ukochany,ukochana,0.5231554543466993,ADJ:N,-a
długi,przydługi,0.5697382162962253,ADJ:ADJ,przy-
prawo,prawoznawstwo,0.5156615854735164,N:N,-znawstwo
Meksyk,Meksykanin,0.4323575806385018,N:N,-anin
Meksyk,Meksykanka,0.39456229744754023,N:N,-anka
ciało,antyciało,0.42935149384070703,N:N,anty-
Meksyk,meksykanin,0.40904857821700213,N:N,-anin
Meksyk,meksykanka,0.277549694533479,N:N,-anka
dolina,pradolina,0.5900944967845453,N:N,pra-
ballada,balladka,0.698325441154123,N:N,-ka
programista,programistka,0.6165542125131614,N:N,-ka
Kirgiz,Kirgizka,0.6069440349274141,N:N,-ka
ubogi,ubożeć,0.3269944524641859,ADJ:V,-eć
ksywa,ksywka,0.8132315214529535,N:N,-ka
narodzić,narodzenie,0.3888247903470158,V:N,-enie
sala,salka,0.7034777213740289,N:N,-ka
przemoc,cyberprzemoc,0.7180723921087224,N:N,cyber-
prażyć,prażucha,0.42099948585079194,V:N,-ucha
kluska,klucha,0.61865652150729,N:N,-cha
klusek,kluch,0.628804164650368,N:N,-ch
spławiać,spławianie,0.7736255849256566,V:N,-anie
spławić,spławienie,0.6084059812334882,V:N,-enie
pływać,pływanie,0.570552315117882,V:N,-anie
łowić,łowienie,0.601635866244528,V:N,-enie
złowić,złowienie,0.6063010293525963,V:N,-enie
starać,staranie,0.47857426648923784,V:N,-anie
sumować,podsumować,0.48415542009794776,V:V,pod-
pak,sześciopak,0.1730445328428859,N:N,sześcio-
chłód,chłodziarka,0.18784893577044248,N:N,-arka
wieźć,wiezienie,0.29996901422367683,V:N,-enie
wozić,wożenie,0.5522158134814826,V:N,-enie
złośliwy,złośliwiec,0.6135814822135206,ADJ:N,-iec
kula,kulisty,0.3559896413598326,N:ADJ,-isty
pierdolić,pierdolnąć,0.6955662475580116,V:V,-nąć
gaśnica,gaśniczy,0.6047716606175069,N:ADJ,-czy
gasić,gaszenie,0.5555506929301103,V:N,-enie
styk,stycznik,0.45927096212070717,N:N,-nik
styk,stykówka,0.34499644863825063,N:N,-ówka
koryto,korytko,0.6014909240871013,N:N,-ko
sondaż,sondażowy,0.6483947900576161,N:ADJ,-owy
ziarno,ziarenko,0.6639537907788403,N:N,-ko
grono,gronko,0.39964427330202046,N:N,-ko
kępa,kępka,0.5621092981326737,N:N,-ka
ziarno,ziarnko,0.6714263174384604,N:N,-ko
bóg,półbóg,0.5653495083977965,N:N,pół-
bogini,półbogini,0.6550423567011971,N:N,pół-
brunatny,brunatnica,0.41453145902193955,ADJ:N,-ica
gronko,gronkowiec,0.5663440634959354,N:N,-owiec
ołów,ołowian,0.362061162878634,N:N,-an
podróżnik,podróżniczek,0.4978124840821423,N:N,-ek
Antiochia,antiocheński,0.4682322727277186,N:ADJ,-ski
Antiochia,antiochijski,0.4935552928326703,N:ADJ,-ski
nos,nosaty,0.3308392175547641,N:ADJ,-aty
nos,nosisko,0.13362892283872774,N:N,-isko
brelok,breloczek,0.7943873149100535,N:N,-ek
szlak,szlaczek,0.39063281570115327,N:N,-ek
chodnik,chodniczek,0.613617421879382,N:N,-ek
trotuar,trotuarowy,0.4856006074147885,N:ADJ,-owy
chodnik,chodnikowy,0.5288901549335607,N:ADJ,-owy
lok,loczek,0.19806072579694134,N:N,-ek
pukiel,pukielek,0.6323118222052643,N:N,-ek
kok,koczek,0.7279500340341682,N:N,-ek
bukiet,bukietowy,0.6427231077052238,N:ADJ,-owy
bukiet,bukiecik,0.7880661618227577,N:N,-ik
mniemać,mniemanie,0.46835410341634054,V:N,-anie
maglować,maglownica,0.42818296563128233,V:N,-nica
skała,skałka,0.597444188561711,N:N,-ka
skalny,skalniak,0.5695934563312967,ADJ:N,-ak
stempel,stempelek,0.788929197649625,N:N,-ek
wierzgać,wierzganie,0.6067481571276794,V:N,-anie
zwierz,zwierzak,0.5277979333142789,N:N,-ak
paplanie,paplanina,0.6439622676223788,N:N,-ina
bredzić,brednia,0.3893077660356965,V:N,-nia
złoto,złotko,0.5525848651592756,N:N,-ko
pióro,piórko,0.6352496001544645,N:N,-ko
śnieg,śnieżny,0.6014668260741223,N:ADJ,-ny
juror,jurorka,0.7050701570858462,N:N,-ka
terroryzm,ekoterroryzm,0.5984054051407052,N:N,eko-
polityka,ekopolityka,0.5917030309045984,N:N,eko-
pasażer,pasażerka,0.6515977174731071,N:N,-ka
pasażer,pasażerski,0.3428154400812099,N:ADJ,-ski
precel,precelek,0.780764640584551,N:N,-ek
węgiel,węgielek,0.5127883592409664,N:N,-ek
banknot,banknocik,0.4664690638945266,N:N,-ik
notes,notesik,0.7166212804251526,N:N,-ik
pamiętnik,pamiętniczek,0.5236733222413005,N:N,-ek
obora,oborny,0.38646501977953074,N:ADJ,-ny
obora,oborowy,0.4816877184082089,N:ADJ,-owy
obór,oborowy,0.29383291745919937,N:ADJ,-owy
żołądź,żołędnica,0.2997577651113358,N:N,-nica
orzech,orzesznica,0.32652663666721093,N:N,-nica
zraszać,zraszacz,0.5365697732567761,V:N,-acz
złamać,złamanie,0.5760969819998458,V:N,-anie
wariat,wariatkowo,0.3808476154953828,N:N,-kowo
bawić,bawienie,0.5639103919004961,V:N,-enie
bawić,bawialnia,0.37767302560465943,V:N,-alnia
kobieta,kobieciarz,0.48988574635805193,N:N,-arz
jadeit,jadeitowy,0.7492066272163097,N:ADJ,-owy
nefryt,nefrytowy,0.7178989146461018,N:ADJ,-owy
kolor,kolorek,0.7453182562721348,N:N,-ek
Ryszard,Ryszarda,0.6470587589769894,N:N,-a
kamyk,kamyczek,0.6739540354078407,N:N,-ek
kibel,kibelek,0.7781422609396936,N:N,-ek
wiedza,samowiedza,0.6016706055141562,N:N,samo-
wychodzić,wychodek,0.29471363212352364,V:N,-ek
skuter,skuterek,0.7600258921756609,N:N,-ek
zadowolenie,samozadowolenie,0.6268030568722407,N:N,samo-
zadowolić,zadowolenie,0.3167720275255623,V:N,-enie
ryś,rysica,0.1898268410031576,N:N,-ica
rysię,rysiątko,0.5832867946232699,N:N,-ątko
ryś,rysię,0.1265090043349334,N:N,-ę
sofa,sofka,0.5588750035594843,N:N,-ka
tyka,tyczka,0.3064631345752562,N:N,-ka
szkier,szkierowy,0.6453174736403465,N:ADJ,-owy
lufa,lufowy,0.20678090421414774,N:ADJ,-owy
ciepło,cieplarnia,0.16869569048541821,N:N,-arnia
oranżeria,oranżeryjny,0.45117187296722516,N:ADJ,-ny
pomarańcza,pomarańczarnia,0.4407779402933938,N:N,-arnia
konewka,koneweczka,0.670988990831692,N:N,-ka
palma,palemka,0.5709135206448203,N:N,-ka
dziewka,dzieweczka,0.6730417604249622,N:N,-eczka
kazamata,kazamatowy,0.6810961688990568,N:ADJ,-owy
palma,palmiarnia,0.3091775954660958,N:N,-arnia
mięso,mięsko,0.7815351944975014,N:N,-ko
zeszyt,zeszycik,0.5914056480177617,N:N,-ik
piórnik,piórniczek,0.731411038116504,N:N,-ek
kaktus,kaktusik,0.5864745574490526,N:N,-ik
kajet,kajecik,0.7214517831929862,N:N,-ik
zeszyt,zeszytowy,0.5613702132263582,N:ADJ,-owy
zmiatać,zmiotka,0.4160855666942065,V:N,-ka
banalny,banalnie,0.6641434719764416,ADJ:ADV,-ie
fiord,fiordowy,0.5951928372021523,N:ADJ,-owy
film,filmik,0.684601636969417,N:N,-ik
balon,balonik,0.7768084388269937,N:N,-ik
wieko,wieczko,0.5866448218564833,N:N,-ko
gorzowski,podgorzowski,0.5600360148013983,ADJ:ADJ,pod-
frezja,frezjowy,0.5661734315891371,N:ADJ,-owy
cheder,chederowy,0.6307154151578076,N:ADJ,-owy
kopiejka,kopiejkowy,0.6047256594481764,N:ADJ,-owy
wąs,wąsaty,0.3792718212490336,N:ADJ,-aty
sympatyk,sympatyczny,0.38092919571535466,N:ADJ,-ny
pieprzyć,pieprzenie,0.5794176662891387,V:N,-enie
beret,berecik,0.646938319226606,N:N,-ik
fryz,fryzowy,0.4143906943146277,N:ADJ,-owy
drgać,drgawka,0.2958893905532395,V:N,-awka
drgać,drgalnica,0.38212249094996364,V:N,-alnica
drgawka,drgawkowy,0.5743726984536016,N:ADJ,-owy
bobas,bobasek,0.7591708796936352,N:N,-ek
modrak,modraczek,0.6129635366141445,N:N,-ek
skręt,skrętny,0.4689872353031932,N:ADJ,-ny
maszkaron,maszkaronowy,0.7365565840704884,N:ADJ,-owy
zapobiegać,zapobiegliwy,0.4366119999483822,V:ADJ,-liwy
leśniczy,podleśniczy,0.7375536859441434,N:N,pod-
niełaz,niełazik,0.7320710717441443,N:N,-ik
zemdleć,zemdlenie,0.5248266739423988,V:N,-enie
mdleć,mdlenie,0.461605089020366,V:N,-enie
wybaczalny,niewybaczalny,0.7652172676026519,ADJ:ADJ,nie-
wybaczyć,wybaczalny,0.5403449839198294,V:ADJ,-alny
karcz,karczownik,0.46006356548052163,N:N,-ownik
drzewo,drzewik,0.3969965732451768,N:N,-ik
laureat,laureatka,0.7262754611780319,N:N,-ka
ubój,ubojnia,0.5566329901576259,N:N,-nia
masarz,masarnia,0.544483489497299,N:N,-arnia
wodospad,wodospadzik,0.6710817622598436,N:N,-ik
plebiscyt,plebiscytowy,0.5870864607291626,N:ADJ,-owy
abażur,abażurek,0.7964784763440099,N:N,-ek
kalendarz,kalendarzyk,0.7503246367804796,N:N,-yk
kalendarz,kalendarzowy,0.4271969157313601,N:ADJ,-owy
pępek,pępkowy,0.44777349492328833,N:ADJ,-owy
pępek,pępuszek,0.41081217445996376,N:N,-ek
wianek,wianuszek,0.7069877568795447,N:N,-ek
zabytek,zabytkowy,0.6642072767791523,N:ADJ,-owy
skała,skalnik,0.38291112021659035,N:N,-nik
skała,skalik,0.2063576983058396,N:N,-ik
faul,faulować,0.5911715894259854,N:V,-ować
faulować,sfaulować,0.865710119672209,V:V,s-
mąż,eksmąż,0.39282017451821627,N:N,eks-
żona,eksżona,0.5150397091399763,N:N,eks-
buduar,buduarek,0.5168125915009565,N:N,-ek
buduar,buduarowy,0.6764928759609649,N:ADJ,-owy
falbana,falbanka,0.7988749283909968,N:N,-ka
falbanka,falbaneczka,0.7046870174606609,N:N,-ka
żabot,żabocik,0.5211802491998473,N:N,-ik
żabot,żabotowy,0.3658274478714636,N:ADJ,-owy
wagary,wagarować,0.5600621446666305,N:V,-ować
wagary,wagarowicz,0.48130736073705993,N:N,-owicz
trzos,trzosik,0.6440045770490247,N:N,-ik
rewia,rewiowy,0.3756749239174987,N:ADJ,-owy
adwokat,adwokacik,0.47615052880577435,N:N,-ik
polder,polderowy,0.6065628128614772,N:ADJ,-owy
lakmus,lakmusowy,0.7782611390595154,N:ADJ,-owy
parapet,parapetówa,0.4295667699397421,N:N,-ówa
rozchodnik,rozchodnikowiec,0.7448639099856672,N:N,-owiec
rozchodzić,rozchodnik,0.2265349627111337,V:N,-nik
rudera,ruderka,0.6729006488126469,N:N,-ka
horrendum,horrendalny,0.5311395962814915,N:ADJ,-alny
suma,sumka,0.472763597053098,N:N,-ka
żandarm,żandarmski,0.5877685377710441,N:ADJ,-ski
kabotyn,kabotynka,0.5947036775431922,N:N,-ka
zgrywus,zgrywuska,0.7018089165633651,N:N,-ka
numerant,numerantka,0.8306405238525951,N:N,-ka
szarlatan,szarlatanka,0.6268235011820197,N:N,-ka
hejter,hejterka,0.6627315769973456,N:N,-ka
bibliotekoznawca,bibliotekoznawczy,0.7321674103981222,N:ADJ,-czy
kompot,kompocik,0.6695113795304911,N:N,-ik
kompot,kompotowy,0.4786246841005114,N:ADJ,-owy
kompotiera,kompotierka,0.8225525492028962,N:N,-ka
lajkonik,lajkonikowy,0.7250867241167027,N:ADJ,-owy
plagiat,autoplagiat,0.7242320061887836,N:N,auto-
ganek,gankowy,0.482076652122158,N:ADJ,-owy
dyletant,dyletantka,0.6686002066406194,N:N,-ka
rajfur,rajfurka,0.5924892332717338,N:N,-ka
rajfur,rajfurstwo,0.5367771189067839,N:N,-stwo
stręczyciel,stręczycielka,0.7342413835903896,N:N,-ka
stręczyciel,stręczycielstwo,0.5555455457946412,N:N,-stwo
stręczyciel,stręczycielski,0.6511315409324224,N:ADJ,-ski
sutener,sutenerstwo,0.5705373100580795,N:N,-stwo
sutener,sutenerski,0.5695854908232689,N:ADJ,-ski
alfons,alfonsowaty,0.4888194402664108,N:ADJ,-owaty
kupler,kuplerka,0.6548735698583326,N:N,-ka
kupler,kuplerstwo,0.4723536309460722,N:N,-stwo
kupler,kuplerski,0.6582460323431003,N:ADJ,-ski
garnitur,garniturek,0.7179815273725845,N:N,-ek
garnitur,garniturowy,0.7000132567770064,N:ADJ,-owy
gajer,gajerek,0.763161905791034,N:N,-ek
peniuar,peniuarek,0.5012327702293249,N:N,-ek
fajrant,fajrantowy,0.5636969353247899,N:ADJ,-owy
klika,kliczka,0.18227408687864022,N:N,-ka
klika,klikowy,0.3441149203794931,N:ADJ,-owy
kapelusz,kapeluszowy,0.6143330371587881,N:ADJ,-owy
kapelusz,kapelusik,0.7308561036700605,N:N,-ik
nowicjusz,nowicjuszka,0.5422614909490471,N:N,-ka
tawerna,tawernowy,0.5333994616846135,N:ADJ,-owy
trik,trikowy,0.48526781748464454,N:ADJ,-owy
audyt,audytowy,0.5061769772419612,N:ADJ,-owy
papieros,e-papieros,0.6767641588944813,N:N,e-
kandydat,kandydatka,0.6273548176004853,N:N,-ka
premiera,prapremiera,0.61747336321373,N:N,pra-
pączek,pączuszek,0.6470771991611034,N:N,-uszek
pączek,pączuś,0.6541568460761773,N:N,-uś
wernisaż,wernisażowy,0.5892271044453046,N:ADJ,-owy
tik,tikowy,0.07739880416589939,N:ADJ,-owy
prapremiera,prapremierowy,0.5907298340477377,N:ADJ,-owy
kukła,kukiełka,0.5981973039221982,N:N,-ka
kromka,kromeczka,0.5406237751445011,N:N,-ka
bibelot,bibelocik,0.6754176475239825,N:N,-ik
szprycha,szprychowy,0.6122679399295682,N:ADJ,-owy
kałamarz,kałamarzyk,0.5997417536942813,N:N,-yk
szajba,szajbus,0.4951228526332355,N:N,-us
szajbus,szajbuska,0.5577944491047536,N:N,-ka
pochyły,pochylnia,0.39186360218862737,ADJ:N,-nia
udo,udziec,0.2102979503400364,N:N,-iec
wariat,wariatka,0.4093018246404897,N:N,-ka
pismo,pisemny,0.28407192888257327,N:ADJ,-ny
sztanga,sztangista,0.4365247925428646,N:N,-ista
sztangista,sztangistka,0.694654621517987,N:N,-ka
mrówkożerca,mrówkożerczy,0.8127249290910266,N:ADJ,-y
wściekły,wścieklica,0.34856948920082953,ADJ:N,-ica
złość,złośnica,0.3998043079280147,N:N,-nica
cudzożywny,cudzożywność,0.6343176610178936,ADJ:N,-ość
samożywny,samożywność,0.5680210318891628,ADJ:N,-ość
pożerać,pożerca,0.5189128978223027,V:N,-ca
mrówka,mrówkowiec,0.3881792205150585,N:N,-owiec
obcas,obcasik,0.7407330721585909,N:N,-ik
krata,kratka,0.6443841804203194,N:N,-ka
bigot,bigotka,0.6701146097427635,N:N,-ka
maślak,maślaczek,0.636084439978035,N:N,-ek
chutliwy,chutliwiec,0.6179921642095838,ADJ:N,-iec
chuć,chutliwy,0.13081070440342213,N:ADJ,-liwy
skraść,skradać,0.5251595310271067,V:V,-adać
bomboniera,bombonierka,0.7699968791088568,N:N,-ka
model,modelina,0.1834745589153972,N:N,-ina
herbata,herbatnik,0.3294813840399633,N:N,-nik
kreska,krecha,0.739994544464048,N:N,-cha
żec,żegadło,0.199997072067143,V:N,-dło
łzawić,łzawnik,0.2479279076031803,V:N,-nik
wełniany,wełnianka,0.3554368450140093,ADJ:N,-ka
wytrzymać,wytrzymały,0.6224070382967588,V:ADJ,-ały
czynnik,odczynnik,0.5304440902239357,N:N,od-
zasmucić,zasmucony,0.48043814401851226,V:ADJ,-ony
rychły,Rychlak,0.13205645322623538,ADJ:N,-ak
wymierać,wymieranie,0.5302560826285493,V:N,-anie
piasek,piaskowy,0.5375292897224057,N:ADJ,-owy
pustynia,pustynny,0.49087144340485844,N:ADJ,-ny
noc,nocówka,0.1727279907050565,N:N,-ówka
nizina,nizinny,0.3954433827968762,N:ADJ,-ny
góra,górzysty,0.24306174696825056,N:ADJ,-ysty
równina,równinny,0.5381708388008204,N:ADJ,-ny
tur,turówka,0.09962119387465185,N:N,-ówka
żubr,żubrówka,0.5006952090869705,N:N,-ówka
zaokrąglić,zaokrąglać,0.7884484932358589,V:V,-ać
fikcja,fikcyjny,0.37267016094255057,N:ADJ,-ny
puścić,wpuścić,0.6412932941342517,V:V,w-
puszczać,wpuszczać,0.6338691192075182,V:V,w-
ziele,zielsko,0.4817541054272012,N:N,-sko
szczygieł,szczygli,0.47300588194247206,N:ADJ,-i
szczygieł,szczyglik,0.5326475919826941,U:N,-ik
szczygieł,szczyglica,0.4729671366973218,U:N,-ica
szczygieł,szczygiełek,0.6738286307679315,N:N,-ek
jankes,jankeski,0.7338961616117848,N:ADJ,-ski
zbawić,zbawiony,0.5211784796397084,V:ADJ,-ony
krytyka,krytykować,0.42694943102865146,N:V,-ować
krytykować,skrytykować,0.8045961038136775,V:V,s-
litera,literka,0.7510620161219356,N:N,-ka
matka,matecznik,0.2535613766518091,N:N,-nik
owies,owsica,0.3973716293582845,N:N,-ica
owies,owsik,0.40833160035406335,N:N,-ik
dolina,dolinny,0.4529629197319973,N:ADJ,-ny
dolina,dolinka,0.6749798150648296,N:N,-ka
dolina,doliniarz,0.48747527287455394,N:N,-arz
wyżyna,wyżynny,0.4990897953360445,N:ADJ,-ny
grzech,grzeszek,0.5126401940389108,N:N,-ek
grzech,grzesznica,0.3933591427038482,N:N,-nica
wisieć,wisus,0.01585579059172948,V:N,-us
utrapienie,utrapieniec,0.667146690843084,N:N,-iec
senator,senatorka,0.5943336339890694,N:N,-ka
przewiesić,przewieszenie,0.5730316572442022,V:N,-enie
przewiesić,przewieszka,0.5833407810149731,V:N,-ka
wysadzać,wysadzanie,0.6717085177978804,V:N,-anie
wysadzić,wysadzenie,0.6714847301537767,V:N,-enie
ił,ilasty,0.31871524100869375,N:ADJ,-asty
wapień,wapiennik,0.46919423265279614,N:N,-nik
wspinać,wspinaczka,0.5034099892926743,V:N,-aczka
strzęp,strzępek,0.5120532830880136,N:N,-ek
ciszyć,przyciszyć,0.5533601010995244,V:V,przy-
brzeg,brzegówka,0.3176161568774484,N:N,-ówka
brzeg,brzegowiec,0.4734537152338838,N:N,-owiec
brzeg,brzeżyca,0.32469962548567555,N:N,-yca
brzeg,brzeżek,0.486145452347595,N:N,-ek
głąb,głąbik,0.2441964648649272,N:N,-ik
wiązać,wiązałka,0.4920616740748649,V:N,-ałka
sierp,sierpak,0.4460632709876834,N:N,-ak
sierp,sierpik,0.3898407272381559,N:N,-ik
papieros,papierosek,0.6477643954304447,N:N,-ek
jezioro,jeziorny,0.48185640334990887,N:ADJ,-ny
suchoty,suchotnik,0.4147106738020321,N:N,-nik
szczupak,szczupaczek,0.5922765099187492,N:N,-ek
szczupak,szczupaczy,0.5183420887043526,N:ADJ,-y
suchoty,suchotnica,0.3722143492387643,N:N,-nica
gruźlica,gruźliczka,0.5849439019112762,N:N,-ka
suchy,suchota,0.3470525957250097,ADJ:N,-ota
zgadywać,zgadywanka,0.48063332143121573,V:N,-anka
pełzać,pełzanie,0.539183658813568,V:N,-anie
zielenina,zieleninka,0.7611687983510395,N:N,-ka
wykwint,wykwintny,0.624964398499165,N:ADJ,-ny
znak,znacznik,0.4811233194555662,N:N,-nik
zadzior,zadziorek,0.5445742750858021,N:N,-ek
drżeć,drżący,0.4249588996852858,V:ADJ,-ący
mawiać,obmawiać,0.5008000852082497,V:V,ob-
obmawiać,obmawianie,0.6828795561042487,V:N,-anie
obmówić,obmówienie,0.3252709356823975,V:N,-enie
ostrzyć,ostrzytko,0.397672670636962,V:N,-ko
strugać,strugawka,0.5557702347801236,V:N,-awka
źdźbło,ździebluśko,0.28544545331340576,N:ADV,-uśko
źdźbło,ździebluchno,0.3335097752553807,N:ADV,-uchno
Wilno,wilniuk,0.4337833695408878,N:N,-uk
światło,świetlica,0.10926666920222539,N:N,-ica
antał,antałek,0.761741891506742,N:N,-ek
antałek,antałeczek,0.6732298511014918,N:N,-ek
podpuszczać,podpuszczka,0.40386153628633714,V:N,-ka
serowar,serowarstwo,0.5446201518046747,N:N,-stwo
bachor,bachraty,0.261875597637546,N:ADJ,-aty
opasać,opasły,0.28750305253264186,V:ADJ,-ły
czysty,czystota,0.45860883551103104,ADJ:N,-ota
chuchro,chucherko,0.5866000513522122,N:N,-ko
koza,koziorz,0.3145362131822259,N:N,-orz
kopać,kopocz,0.10441643563869285,V:N,-ocz
krzipić,krzipota,0.3450587439867949,V:N,-ota
dziamdziać,dziamdzianie,0.6708834399803718,V:N,-anie
mlaskać,mlaskanie,0.5797401318162605,V:N,-anie
dłubać,dłubanie,0.6275116798803199,V:N,-anie
zachwycić,zachwycony,0.4922414186741051,V:ADJ,-ony
dojrzały,niedojrzały,0.7013344450936654,ADJ:ADJ,nie-
mlaskać,mlasnąć,0.6662555620902836,V:V,-nąć
mlasnąć,mlaśnięcie,0.3579266250338802,V:N,-ęcie
mówić,mówienie,0.5414506422369652,V:N,-enie
ciamkać,ciamkanie,0.673620055940982,V:N,-anie
obrobić,obróbka,0.4042595888118642,V:N,-ka
ślamazara,ślamazarny,0.6122958187732943,N:ADJ,-ny
wiewać,zwiewać,0.7738775514270853,V:V,z-
wiać,wialnia,0.11913932960702511,V:N,-alnia
zbierać,zbieracz,0.3958650568958124,V:N,-acz
pieg,piegowaty,0.6139078659439544,N:ADJ,-owaty
posłanie,posłanko,0.4927226219552787,N:N,-ko
chuchać,chuchanie,0.7093825477565011,V:N,-anie
zmyślić,zmyślony,0.43856912915050783,V:ADJ,-ony
miód,miodek,0.6476252156864358,N:N,-ek
wróbel,wróblica,0.3845867478226871,N:N,-ica
wróbel,wróbelek,0.7156075820969134,N:N,-ek
spryt,spryciarz,0.45331194092043137,N:N,-arz
spryt,sprytny,0.44779503630091533,N:ADJ,-ny
wróbel,wróblik,0.3538207962367299,N:N,-ik
wróbel,wróbliczka,0.39742055440743695,N:N,-iczka
paproch,paproszek,0.6081145756058569,N:N,-ek
plac,placyk,0.6490605464934821,N:N,-yk
pajac,pajacyk,0.600361142039253,N:N,-yk
placek,placuszek,0.7336682448974428,N:N,-ek
kierunkowy,obukierunkowy,0.3248752743693166,ADJ:ADJ,obu-
prącie,prąciowy,0.5046847818735997,N:ADJ,-owy
kapusta,kapustka,0.6852839335643593,N:N,-ka
kapelusz,kapelusznik,0.5917466850442689,N:N,-nik
kapelusznik,kapelusznictwo,0.6001412085959278,N:N,-ctwo
kapelusz,kapeluch,0.395746687012163,N:N,-uch
kapelusz,kapelusisko,0.4936985951233852,N:N,-isko
kapelusz,kapeluszysko,0.3664593498286346,N:N,-ysko
mówić,mównica,0.11289184882163461,V:N,-nica
kazać,kazalnica,0.16028078989121042,V:N,-alnica
taśma,tasiemka,0.5959126756047569,N:N,-ka
przewiercić,przewiercień,0.44846518469206065,V:N,-eń
korzeń,korzennik,0.4047335137163621,N:N,-nik
łaska,łaskawy,0.3329844901858472,N:ADJ,-awy
drozd,droździk,0.4808973470342901,N:N,-ik
węzeł,węzełek,0.5971694004798846,N:N,-ek
supeł,supełek,0.7951610556716785,N:N,-ek
szyld,szyldowy,0.48369500846238733,N:ADJ,-owy
truć,trutka,0.3434870298578706,V:N,-ka
dowód,dowodzik,0.5189988552653283,N:N,-ik
wieść,dowieść,0.3406843730090334,N:V,do-
kleks,kleksik,0.6728873166961239,N:N,-ik
żona,żonusia,0.4213653184903714,N:N,-usia
żona,żonka,0.6120041579496007,N:N,-ka
żona,żoncia,0.308873056099359,N:N,-cia
żona,żonisko,0.22237193868304894,N:N,-isko
żonka,żonkoś,0.4025416726581018,N:N,-oś
śnieg,śnieguła,0.4519975299703538,N:N,-uła
kowalik,kowaliczek,0.4932466488491718,N:N,-ek
mąka,mączny,0.3718599056584999,N:ADJ,-ny
mąka,mączka,0.5652248853769425,N:N,-ka
bumelant,bumelantka,0.6367156761317341,N:N,-ka
trzeć,dotrzeć,0.28866025726789657,U:V,do-
archiwizować,archiwizowanie,0.5787222416722755,V:N,-anie
archiwizować,zarchiwizować,0.745943762277304,V:V,z-
badać,badany,0.48983173987278805,V:U,-any
zarchiwizować,zarchiwizowanie,0.5852233997843443,V:N,-anie
szyling,szylingowy,0.6745791765830214,N:ADJ,-owy
tran,tranowy,0.3573766757764779,N:ADJ,-owy
archiwum,archiwista,0.36878201010590905,N:N,-ista
archiwista,archiwistka,0.6358838857032457,N:N,-ka
archiwariusz,archiwariuszka,0.6798827641564917,N:N,-ka
psychoanaliza,psychoanalizować,0.4618845559714364,N:V,-ować
archiwalny,archiwalność,0.39192248260390616,ADJ:N,-ość
archiwalny,archiwalnie,0.5028801616552148,ADJ:ADV,-ie
kawałek,kawałeczek,0.7596670742465901,N:N,-ek
smalec,smalczyk,0.6790406825364883,N:N,-yk
patyk,patyczek,0.6383231401495326,N:N,-ek
archiwum,archiwizacja,0.4273855717970627,N:N,-izacja
archiwistyka,archiwistyczny,0.6051532204315417,N:N,-yczny
archiwistyczny,archiwistycznie,0.8499926152341352,N:ADV,-ie
*goditi,zgodzić,0.208234139751435,V:V,z-
żigolo,żigolak,0.6714490553333213,N:N,-ak
fordanser,fordanserka,0.8695532088510843,N:N,-ka
oliwka,oliwkowy,0.44555535305415805,N:ADJ,-owy
pantofel,pantoflarz,0.5276023104293088,N:N,-arz
archiwizacja,archiwizacyjny,0.5159910560753223,N:ADJ,-ny
zbawić,pozbawić,0.43658620378224455,V:V,po-
zbawiać,pozbawiać,0.5550015793568459,V:V,po-
