"category","model","language","type","mean_similarity","version"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164402002770429,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165108721800183,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164184661884657,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164667308767468,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.16407511923885,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164822747104189,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164452963328423,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165451824240244,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165087704625846,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164562898767627,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164187529623993,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164923480031535,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164444540650801,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165235883343205,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164578350951673,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165841419999957,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164383542696927,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164464693975088,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164901779962865,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.163886054304827,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164796514560113,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164017903823269,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165006018735829,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164869668128854,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.163714129183078,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164923009767162,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164696904000642,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165275319742568,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164685570904873,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164986000019677,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164688749142952,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165195604149669,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165004899569969,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.16487081642563,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.16571676685232,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165037303011544,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164522988577269,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165156922996735,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165016432079264,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165245373885946,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.16460760679878,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164698152084042,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.163839865684954,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164562945641141,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.16522065452229,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.16391685987124,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165516586858032,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164226700570196,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164881341002173,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165568211189417,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164599301510981,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164518214365972,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.163462552230141,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164645367056,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164662726263673,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164578701817031,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.16454853996959,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.163886938459816,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164626117334565,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164664382387619,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.166210867807495,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.166054466184676,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164799648038005,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.16451911858802,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164158885419694,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.16503054742179,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165865322245674,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164575978995777,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164465222777193,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164656796018462,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164648088935255,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164493139259957,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164564786866457,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164352577402692,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164787541013438,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.166015647465966,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.163584956082443,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.16419655007467,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164817566427254,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165970725725469,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164514762916972,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164693658175474,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164512033178454,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164540879971542,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165038977862364,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165597854984717,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164950626973977,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165243781335267,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.163951167225504,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164341898902991,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165586373418796,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.164220976428783,"Shuffled"
"N:ADJ","FastText","Polish","Derivation (different category)",0.165441159606204,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.237447657189667,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.175942348425582,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.226796794311459,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.200906603967282,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.176584423973144,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.216817846558318,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.245166580245442,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.220568571787591,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.173704427607969,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.195909195930561,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.298459688912943,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.226192681802053,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.24373536392658,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.174832278674058,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.221832997568034,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.21340593856607,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.222432858731079,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.235359155016319,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.217878731562087,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.179772439989522,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.224494004908378,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.219053435978012,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.200007390502233,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.21431129973653,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.186055957750443,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.239932516992074,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.239182081134712,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.220127819441287,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.185276160203679,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.248938473068146,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.197524093586037,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.298085346917922,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.251338303488882,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.231682058720797,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.229884042966591,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.219228146279485,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.187343900368561,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.203342502270981,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.21221530040645,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.244970416967645,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.2057630166625,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.190396534891684,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.216984692436848,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.283244179625679,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.225364625713176,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.210955446467188,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.23773724539173,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.183350634279338,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.243225774491339,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.222474228700605,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.220843536130269,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.189578807411733,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.264817353234012,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.25589060623524,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.161779504167863,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.182239981733975,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.220131744400623,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.224254008023537,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.27569065642644,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.185435255629704,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.201515186575019,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.162603572477421,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.267633056916558,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.239676489451342,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.172218823685031,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.202976494558285,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.213564226932547,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.221921104817104,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.218929256069338,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.216014785354781,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.274718467557019,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.237343621849523,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.177484648639853,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.203657106523259,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.216091569362531,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.19430973070411,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.284225744701933,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.222244297784921,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.218602616939622,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.215257446355055,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.255996489816791,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.198263921795919,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.21834321705141,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.205766521969558,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.231850511902468,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.251487939310207,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.210280836886047,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.218703547370704,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.285095471775455,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.211479103135917,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.261387448391217,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.216622991772777,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.204671764856817,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.262807811111555,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.230549706368241,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.228733640506775,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.212218931069382,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.221219640467188,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.203712789461027,"Shuffled"
"N:ADV","FastText","Polish","Derivation (different category)",0.276742230125135,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.16852676885991,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.16962979278375,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168571669924917,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169696307175685,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168924282553909,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168942776138314,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.16906465969255,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169325396477961,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169626799825691,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168878512747264,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169205801976248,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168819942228331,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168732377671394,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168150886052611,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.170022260785207,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169459888612813,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169114284390953,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168571292719899,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.167760150979688,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169217031097865,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169214373870523,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169532003076452,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.16880771859921,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169536733300902,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.167985919460396,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168917479716726,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169186327286512,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169026628933668,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169379265753484,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168626280185571,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168920055094813,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168941993524645,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169057538756814,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.1690753828457,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169090941785596,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169744779602438,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169609086653794,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169222884807515,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168821647419994,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168834527199059,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168399615835381,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168693638244156,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168849542203411,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168416245370012,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169960004352783,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.16928707138473,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168276371509891,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168865026077979,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168729635058895,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169055494159696,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168596836244989,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.16900976674202,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.16878232856137,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169504905083945,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169286628832868,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168818115851563,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169499099533728,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168949495836671,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169029526823638,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169480294825359,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168456396737316,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169300164627576,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.16895204427544,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.170278849684556,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169354893174602,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168826193472825,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.16904229171208,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169362655731122,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168893752159906,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169506062610257,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168735866128209,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168891604827768,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.16880419554943,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168752947869079,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169145830900708,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169149845003509,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168837993350959,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169109185968125,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168743382754876,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169077020564925,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169709334455166,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168119645620417,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169554123898011,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169789437552258,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.17034245153759,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169162087919205,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169223195368854,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169259778623761,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168396937081139,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168592415930834,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169701531228008,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168767588300839,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168760014432988,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.16938524273224,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.16910181907044,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168939829905083,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169336955186335,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.168834649811368,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.16906460235144,"Shuffled"
"N:N","FastText","Polish","Derivation (same category)",0.169656492855032,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120770128135608,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120423081507742,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119334315549104,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120257129271073,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119496208563966,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.122178611609021,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120168800983177,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119057323076972,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.121893267727094,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120621421895645,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119658437272959,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.121372137695934,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.118447655669015,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120812662468748,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.118965576761079,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120307426320514,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.122136041691783,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119515311136612,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120459898826363,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.12018386155701,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.11944327800119,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119216133758192,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120332193925388,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119942054189996,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.118506222988449,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.121324230936416,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119012970530766,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119096637141744,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.121933218977831,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119068863689649,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.121467855093059,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.121042095330582,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.121924403403022,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.12131660038442,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119056561323208,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119615083332471,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.118789730045716,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.118725574311998,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119890853271014,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.118303924726314,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120066736599161,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120552497405891,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120255655723459,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119248984204609,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.121497932133478,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.11925771725877,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.118637170971071,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119656590538473,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119374800463367,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.121350615601568,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120709341293472,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119834292058157,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120510524078951,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.119488967793491,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120447455552712,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120526660421191,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.122260961883599,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120427053498751,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120879427531755,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.120541117138372,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.118930768604787,"Shuffled"
"N:V","FastText","Polish","Derivation (different category)",0.122348251121555,"Shuffled"
